OBJECTID,Catchment,Comments,DATALOAD,Diameter,Estim_Year,Install_Year,Invert_DN,Invert_UP,Manhole_Down,Manhole_Up,Material,Pipe_Bursted,RefAuto,Relined,Sewer_ID,Sewer_Type,Slope,Total_Length,Original_Material,Original_Diameter,Original_Install_Year,SHAPE.len,_SEWERNAME
5426036,9,DWG 97-1063A-98-7,20170309201124,250,0,2001,0.86199999,1.27400005,9342,9344,PVC,No,11107,No,93449342,STM,0.85000002,48.5,PVC,250,2001,48.4810255357702,STORM
5426037,9,DWG 97-1063A-98-7; NEW INVERTS TAKEN FROM DWG 97-1063C-98-7,20170309201124,250,0,2001,1.42799997,2.39700007,9342,9345,PVC,No,11106,No,93459342,STM,2.71000004,36.40000153,PVC,250,2001,36.386015784639,STORM
5426038,6,,20170309201124,450,0,1999,64.20999908,65.12999725,6471,6573,CONC,No,11105,No,65736471,STM,0.85000002,108.80000305,CONC,450,1999,108.800042876554,STORM
5426039,6,,20170309201124,250,0,1999,69.62000275,73.62000275,6481,6486,PVC,No,11104,No,64866481,STM,6.05999994,66,PVC,250,1999,66.0000260669646,STORM
5426040,6,,20170309201124,300,,1999,71.01999664,74.48999786,6492,6484,PVC,No,11185,No,64846492,STM,10.85999966,32,PVC,300,1999,35.1298296782094,STORM
5426041,6,,20170309201124,300,,1999,70.48999786,71,6482,6492,PVC,No,11187,No,64926482,STM,3.32999992,15.30000019,PVC,300,1999,16.6626490787029,STORM
5426042,6,,20170309201124,250,,1999,71.84999847,73.37999725,6482,6494,PVC,No,11188,No,64946482,STM,4.4000001,34.75,PVC,250,1999,35.1952188258576,STORM
5426043,6,,20170309201124,300,,1999,69.08999634,70.44000244,6481,6482,CONC,No,11189,No,64826481,STM,2.02999997,66.59999847,CONC,300,1999,66.6235181073471,STORM
5426044,6,,20170309201124,375,0,1998,67.88999939,68.09999847,6489,6495,CONC,No,10399,No,64956489,STM,0.54000002,39.09999847,CONC,375,1998,39.3374222582009,STORM
5426045,6,,20170309201124,375,0,1998,67.37000275,67.81999969,6491,6489,CONC,No,10398,No,64896491,STM,0.60000002,75.40000153,CONC,375,1998,75.4000125507284,STORM
5426046,9,,20170309201124,1200,0,1999,0,-1.48549998,9149,9304,RC,No,10397,No,93049149,STM,0.01,94,RC,1200,1999,94.0076825627565,STORM
5426047,9,,20170309201124,450,0,1999,-0.28999999,-0.08,9307,9306,CONC,No,10396,No,93069307,STM,0.14,154.30000305,CONC,450,1999,154.316675593696,STORM
5426048,9,,20170309201124,1200,0,1999,-0.81999999,-0.86000001,9317,9316,CONC,No,10395,No,93169317,STM,-0.28,14.30000019,CONC,1200,1999,14.3182195977712,STORM
5426049,9,,20170309201124,1200,0,1999,-0.86000001,-0.88,9316,9315,CONC,No,10394,No,93159316,STM,-0.02,113.40000153,CONC,1200,1999,113.417438308798,STORM
5426050,9,,20170309201124,1200,0,1999,-0.88,-0.62,9315,9307,CONC,No,10393,No,93079315,STM,1.98000002,13.10000038,CONC,1200,1999,13.1177709386923,STORM
5426051,9,"NEW LENGTH, SLOPE AND INVERTS TAKEN FROM DWG 97-1063B-98-8",20170309201124,250,0,1999,-0.34999999,1.5,9322,9311,PVC,No,10392,No,93119322,STM,3.66000009,50.29999924,PVC,250,1999,50.7000056540431,STORM
5426052,6,UP END OF MAIN CAPPED; CAP 600,20170309201124,300,,1998,66.47000122,66.66999817,6603,600,PVC,No,11196,No,6006603,STM,5,4,PVC,300,1998,3.26075749021604,STORM
5426053,6,MAIN CAPPED AT UP END; CAP 609,20170309201124,300,,1998,60.95999908,61.09000015,6601,609,PVC,No,11209,No,6096601,STM,5,2.5,PVC,300,1998,2.49812557130341,STORM
5426054,2, ,20170309201124,250,0,1981,0,0,2102,2079,PVC,No,10387,No,20792102,STM,0,96.01000214,PVC,250,1981,96.0146988747036,STORM
5426055,2, ,20170309201124,250,0,1981,0,0,2105,2102,PVC,No,10386,No,21022105,STM,0,46.63000107,PVC,250,1981,46.6270361485694,STORM
5426056,2,,20170309201124,450,0,1981,0,0,2078,2101,CONC,No,10385,No,21012078,STM,0,119.80000305,CONC,450,1981,119.792929674501,STORM
5426057,5, ,20170309201124,450,1940,1940,0,0,5226,5189,CONC,No,10384,No,51895226,STM,0,31.88999939,CONC,450,1940,31.8872545070911,STORM
5426058,9,,20170309201124,200,0,1995,0,0,9139,9140,PVC,No,11144,No,91409139,SAN,0,73.15000153,PVC,200,1995,73.449196047336,SANITARY
5426059,9, ,20170309201124,200,0,1995,0,0,9138,9139,PVC,No,11143,No,91399138,SAN,0,40.25,PVC,200,1995,40.2089194085094,SANITARY
5426060,8,"Location, length and install date is approximate; 4097-01-U-31 (1464.tif; 1412.tif)",20170309201124,200,0,1980,0,27.15463257,8274,8268,,No,12006,No,82688274,SAN,0.099,0,,200,1980,61.6930846384747,SANITARY
5426061,5,,20170309201124,250,0,1985,0,0,5184,5229,PVC,No,11128,No,52295184,SAN,0,28.07999992,PVC,250,1985,25.3779226795654,SANITARY
5426062,5,,20170309201124,250,0,1975,0,0,5490,5193,PVC,No,11127,No,51935490,SAN,0,12.85999966,PVC,250,1975,12.8664680468262,SANITARY
5426063,7, ,20170309201124,200,0,1977,0,0,7500,7501,PVC,No,10584,No,75017500,SAN,0,7.63999987,PVC,200,1977,7.64128915825072,SANITARY
5426064,6, ,20170309201124,200,0,200108,0,0,6398,6312,FF,No,10582,Yes,63126398,SAN,0,95.08000183,PVC,200,1970,95.0823779677391,SANITARY
5426065,5, ,20170309201124,250,0,1986,0,0,5515,5085,PVC,No,10581,No,50855515,SAN,0,2.49000001,PVC,250,1986,2.50353749722268,SANITARY
5426066,9,,20170309201124,200,0,1979,0,0,9132,9071,PVC,No,10580,No,90719132,SAN,0,115.5,PVC,200,1979,101.905641801521,SANITARY
5426067,2, ,20170309201124,200,0,1981,0,0,1111,2066,PVC,No,10579,No,20661111,SAN,0,9.44999981,PVC,200,1981,9.44784631543084,SANITARY
5426068,1,,20170309201124,375,0,1993,0,0,1004,1207,CONC,No,10578,No,12071004,SAN,0,7.15999985,CONC,375,1993,7.16263917840345,SANITARY
5426069,1, ,20170309201124,200,0,1978,0,0,1198,1226,PVC,No,10573,No,12261198,SAN,0,76.26999664,PVC,200,1978,76.271575847383,SANITARY
5426070,9, ,20170309201124,200,0,2003,0,0,9213,9212,PVC,No,10572,No,92129213,SAN,0,112.5,PVC,200,2003,112.50789576726,SANITARY
5426071,9,,20170309201124,200,0,2003,0,0,9214,9213,PVC,No,10571,No,92139214,SAN,0,95.75,PVC,200,2003,95.7480194164785,SANITARY
5426072,1, ,20170309201124,375,0,1982,28.56999969,0,1008,1216,CONC,No,10570,No,12161008,SAN,0,9.39999962,CONC,375,1982,9.40116275816097,SANITARY
5426073,2, ,20170309201124,200,0,1981,0,0,2103,2080,PVC,No,10677,No,20802103,SAN,0,96.01000214,PVC,200,1981,96.0146988747036,SANITARY
5426074,2, ,20170309201124,200,0,1981,0,0,2104,2103,PVC,No,10676,No,21032104,SAN,0,42.66999817,PVC,200,1981,42.666417707607,SANITARY
5426075,2, ,20170309201124,200,0,1981,0,0,2077,2100,PVC,No,10675,No,21002077,SAN,0,119.34999847,PVC,200,1981,119.353273939176,SANITARY
5426076,9,DWG 97-1063A-98-6,20170309201124,200,0,2001,-0.92000002,0.81999999,9335,9341,PVC,No,10896,No,93419335,SAN,0.86000001,106.5,PVC,200,2001,106.499948272335,SANITARY
5426077,9,DWG 97-1063A-98-7,20170309201124,200,0,2001,0.87199998,1.27199996,9341,9343,PVC,No,10895,No,93439341,SAN,0.85000002,47,PVC,200,2001,46.9809894702102,SANITARY
5426078,9,DWG 97-1063A-98-7; NEW INVERTS AND LENGTH TAKEN FROM DWG 97-1063C-98-7,20170309201124,200,0,2001,1.39499998,2.37899995,9341,9346,PVC,No,10894,No,93469341,SAN,2.71000004,36.5,PVC,200,2001,36.486018033899,SANITARY
5426079,6,,20170309201124,200,0,1999,64.33000183,65.13999939,6470,6472,PVC,No,10893,No,64726470,SAN,0.76999998,105.69999695,PVC,200,1999,105.700029984669,SANITARY
5426080,6,,20170309201124,200,,1999,71.15000153,74.63999939,6493,6485,PVC,No,11184,No,64856493,SAN,10.85999966,32.15000153,PVC,200,1999,42.8670415032342,SANITARY
5426081,6,,20170309201124,300,,1999,70.62999725,71.08000183,6483,6493,PVC,No,11186,No,64936483,SAN,2.92000008,15.39999962,PVC,300,1999,15.5982859638487,SANITARY
5426082,6,,20170309201124,200,,1999,69.09999847,70.44000244,6480,6483,PVC,No,11190,No,64836480,SAN,2.01999998,66.40000153,PVC,200,1999,66.6143038442946,SANITARY
5426083,6,,20170309201124,200,0,1999,67.31999969,67.33999634,6491,6490,PVC,No,10889,No,64906491,SAN,1.33000004,1.5,PVC,200,1999,2.16222304584888,SANITARY
5426084,6,,20170309201124,200,0,1998,67.83000183,68.11000061,6488,6496,PVC,No,10888,No,64966488,SAN,0.72000003,39,PVC,200,1998,38.2402862376839,SANITARY
5426085,6,,20170309201124,200,0,1998,67.34999847,67.80999756,6490,6488,PVC,No,10887,No,64886490,SAN,0.63,73.15000153,PVC,200,1998,73.4543319973029,SANITARY
5426086,9,,20170309201124,200,,2001,,,9224,9226,PVC,No,11383,No,92269224,SAN,,66,PVC,200,2001,66.0050096583585,SANITARY
5426087,9,,20170309201124,200,,2001,,,9258,9260,PVC,No,11369,No,92609258,SAN,,50.99000168,PVC,200,2001,50.9964988994343,SANITARY
5426088,9,,20170309201124,200,0,1991,0,0,9095,9075,PVC,No,10882,No,90759095,SAN,0,25.15999985,PVC,200,1991,25.0057267690823,SANITARY
5426089,7,,20170309201124,900,0,1977,0,0,1111,7471,CONC,No,10881,No,74711111,SAN,0,9.71000004,CONC,900,1977,9.71846181244748,SANITARY
5426090,7, ,20170309201124,250,0,1984,0,0,1111,7494,PVC,No,10879,No,74941111,SAN,0,38.70999908,PVC,250,1984,38.6547396961332,SANITARY
5426091,6, ,20170309201124,1600,0,1990,0,0,6414,6413,CONC,No,10878,No,64136414,SAN,0,36.33000183,CONC,1600,1990,36.2367111642323,SANITARY
5426092,5, ,20170309201124,150,0,1993,0,0,5512,5500,PVC,No,10877,No,55005512,SAN,0,15.57999992,PVC,150,1993,15.5801212652477,SANITARY
5426093,5, ,20170309201124,200,0,1975,0,0,1111,5459,PVC,No,10876,No,54591111,SAN,0,86.52999878,PVC,200,1975,86.5337074550174,SANITARY
5426094,6,,20170309201124,200,0,1999,66.36000061,68.54000092,6477,6478,PVC,No,10869,No,64786477,SAN,3.04999995,70.09999847,PVC,200,1999,70.654743469494,SANITARY
5426095,6,,20170309201124,200,0,1999,65.41999817,66.36000061,6474,6477,PVC,No,10867,No,64776474,SAN,0.95999998,95.40000153,PVC,200,1999,95.3239609418849,SANITARY
5426096,9,,20170309201124,200,0,1993,0,0,9015,9017,PVC,No,10510,No,90179015,SAN,0,127.5,PVC,200,1993,127.506085344975,SANITARY
5426097,9, ,20170309201124,200,0,1993,0,0,9015,9010,PVC,No,10509,No,90109015,SAN,0,53.20999908,PVC,200,1993,53.3425904276311,SANITARY
5426098,9,,20170309201124,200,0,1993,0,0,9015,9013,PVC,No,10508,No,90139015,SAN,0,35.29999924,PVC,200,1993,35.2915698149006,SANITARY
5426099,9,,20170309201124,200,0,1993,0,0,9018,9015,PVC,No,10507,No,90159018,SAN,0,59.11999893,PVC,200,1993,58.8223481752471,SANITARY
5426100,9, ,20170309201124,200,0,1992,0,0,9124,9021,PVC,No,10503,No,90219124,SAN,0,8.11999989,PVC,200,1992,7.2928246502984,SANITARY
5426101,9,,20170309201124,200,0,1979,0,0,9071,9070,PVC,No,10502,No,90709071,SAN,0,22.86000061,PVC,200,1979,22.8609754822492,SANITARY
5426102,9,,20170309201124,200,0,1979,0,0,9060,9061,PVC,No,10501,No,90619060,SAN,0,28.04000092,PVC,200,1979,28.0411839978272,SANITARY
5426103,9,,20170309201124,200,0,1979,0,0,9133,9060,PVC,No,10500,No,90609133,SAN,0,114.30000305,PVC,200,1979,114.301657905736,SANITARY
5426104,1, ,20170309201124,150,0,1979,0,0,9066,1111,PVC,No,10499,No,11119066,SAN,0,25.89999962,PVC,150,1979,25.8959919678702,SANITARY
5426105,9, ,20170309201124,200,0,1979,0,0,9065,9066,PVC,No,10498,No,90669065,SAN,0,61.56000137,PVC,200,1979,61.5578272845948,SANITARY
5426106,9,,20170309201124,200,0,1979,0,0,9133,9065,PVC,No,10497,No,90659133,SAN,0,70.09999847,PVC,200,1979,70.1057215924635,SANITARY
5426107,9,,20170309201124,150,0,1979,0,0,9057,9056,PVC,No,10496,No,90569057,SAN,0,22.86000061,PVC,150,1979,22.866274292066,SANITARY
5426108,9,,20170309201124,200,0,1979,0,0,9058,9057,PVC,No,10495,No,90579058,SAN,0,21.94000053,PVC,200,1979,21.9366565364916,SANITARY
5426109,9,,20170309201124,200,0,1979,0,0,9058,9059,PVC,No,10494,No,90599058,SAN,0,29.55999947,PVC,200,1979,29.5591018131472,SANITARY
5426110,9,,20170309201124,200,0,1979,0,0,9134,9058,PVC,No,10493,No,90589134,SAN,0,112.76999664,PVC,200,1979,112.778441202209,SANITARY
5426111,9,,20170309201124,200,0,1979,0,0,9064,9067,PVC,No,10492,No,90679064,SAN,0,70.40000153,PVC,200,1979,70.4025319146975,SANITARY
5426112,9, ,20170309201124,200,0,1979,0,0,9134,9064,PVC,No,10491,No,90649134,SAN,0,63.09000015,PVC,200,1979,63.0810439038544,SANITARY
5426113,9, ,20170309201124,150,0,1979,0,0,9054,9055,PVC,No,10490,No,90559054,SAN,0,21.03000069,PVC,150,1979,21.0324796445878,SANITARY
5426114,9,,20170309201124,200,0,1979,0,0,9053,9054,PVC,No,10489,No,90549053,SAN,0,17.97999954,PVC,200,1979,17.9743845513553,SANITARY
5426115,9, ,20170309201124,200,0,1979,0,0,9053,9052,PVC,No,10488,No,90529053,SAN,0,32,PVC,200,1979,31.9981577594711,SANITARY
5426116,9, ,20170309201124,200,0,1979,0,0,9136,9053,PVC,No,10487,No,90539135,SAN,0,112.76999664,PVC,200,1979,112.691544394422,SANITARY
5426117,9,,20170309201124,200,0,1979,0,0,9063,9068,PVC,No,10486,No,90689063,SAN,0,65.52999878,PVC,200,1979,65.5307355368456,SANITARY
5426118,9,,20170309201124,200,0,1979,0,0,9135,9063,PVC,No,10485,No,90639135,SAN,0,68.26999664,PVC,200,1979,68.3450081425118,SANITARY
5426119,9,,20170309201124,200,0,1979,0,0,9050,9049,PVC,No,10484,No,90499050,SAN,0,28.95000076,PVC,200,1979,28.9485422776346,SANITARY
5426120,9,,20170309201124,200,0,1979,0,0,9050,9051,PVC,No,10483,No,90519050,SAN,0,33.22000122,PVC,200,1979,33.2213937094758,SANITARY
5426121,9, ,20170309201124,200,0,1979,0,0,9136,9050,PVC,No,10482,No,90509136,SAN,0,96.30999756,PVC,200,1979,96.3055081498457,SANITARY
5426122,9,,20170309201124,200,0,1979,0,0,9062,9069,PVC,No,10481,No,90699062,SAN,0,80.16000366,PVC,200,1979,80.1547559412416,SANITARY
5426123,9,,20170309201124,200,0,1979,0,0,9136,9062,PVC,No,10480,No,90629136,SAN,0,73.15000153,PVC,200,1979,73.1531270691828,SANITARY
5426124,9,,20170309201124,200,0,1991,0,0,9090,9085,PVC,No,10479,No,90859090,SAN,0,46.63000107,PVC,200,1991,46.6318346197102,SANITARY
5426125,9,,20170309201124,200,0,1991,0,0,9090,9088,PVC,No,10478,No,90889090,SAN,0,36.56999969,PVC,200,1991,36.5690101041852,SANITARY
5426126,9, ,20170309201124,200,0,1991,0,0,9090,9092,PVC,No,10477,No,90929090,SAN,0,30.47999954,PVC,200,1991,30.4761053942265,SANITARY
5426127,9, ,20170309201124,200,0,1991,0,0,9093,9090,PVC,No,10476,No,90909093,SAN,0,78.33000183,PVC,200,1991,78.3695295298498,SANITARY
5426128,9,,20170309201124,200,0,1991,0,0,9074,9093,PVC,No,10475,No,90939074,SAN,0,63.38999939,PVC,200,1991,63.3916477148212,SANITARY
5426129,9, ,20170309201124,200,0,1991,0,0,9076,9074,PVC,No,10474,No,90749076,SAN,0,48.15000153,PVC,200,1991,48.0335399122322,SANITARY
5426130,9,,20170309201124,200,0,1991,0,0,9081,9099,PVC,No,10473,No,90999081,SAN,0,29.87000084,PVC,200,1991,29.8692567701307,SANITARY
5426131,9,,20170309201124,200,0,1991,0,0,9081,9097,PVC,No,10472,No,90979081,SAN,0,36.56999969,PVC,200,1991,36.5740919231086,SANITARY
5426132,2, ,20170309201124,375,0,1981,0,0,2067,2068,CONC,No,9929,No,20682067,STM,0,32.31000137,CONC,375,1981,32.3100139275736,STORM
5426133,2, ,20170309201124,450,0,1981,0,0,2068,2064,CONC,No,9928,No,20642068,STM,0,23.45999908,CONC,450,1981,23.4604710097645,STORM
5426134,2,,20170309201124,450,0,1981,0,0,2064,2061,CONC,No,9927,No,20612064,STM,0,44.66999817,CONC,450,1981,44.6653154024462,STORM
5426135,2,,20170309201124,450,0,1981,0,0,2061,2069,CONC,No,9926,No,20692061,STM,0,51.20999908,CONC,450,1981,51.2182487010245,STORM
5426136,9, ,20170309201124,250,0,1994,0,0,9121,9122,PVC,No,9925,No,91229121,STM,0,30.47999954,PVC,250,1994,30.4847716081325,STORM
5426137,9,,20170309201124,300,0,1994,0,0,9120,9121,PVC,No,9924,No,91219120,STM,0,59.99000168,PVC,300,1994,59.9948206097826,STORM
5426138,9, ,20170309201124,450,0,1994,0,0,9123,9120,CONC,No,9923,No,91209123,STM,0,116.36000061,CONC,450,1994,116.36020024046,STORM
5426139,9,,20170309201124,900,0,1994,0,0,9159,9123,CONC,No,9922,No,91239159,STM,0,141.22999573,CONC,900,1994,141.218463736156,STORM
5426140,7, ,20170309201124,300,0,1992,0,0,4299,7777,PVC,No,9921,No,77774299,STM,0,13.52000046,PVC,300,1992,13.523446306323,STORM
5426141,4,,20170309201124,600,1912,1912,0,0,4003,4001,CONC,No,9920,No,40014003,CMB,0,58.08000183,CONC,600,1912,58.0837645129859,COMBINED
5426142,4,,20170309201124,600,1912,1912,0,0,4597,4003,CONC,No,11969,No,40034597,CMB,0,,CONC,600,1912,53.4425657947857,COMBINED
5426143,4,,20170309201124,600,1912,1912,0,0,4022,4020,CONC,No,9918,No,40204022,CMB,0,43.34000015,CONC,600,1912,43.3398027222091,COMBINED
5426144,4,,20170309201124,600,1912,1912,0,0,4023,4022,CONC,No,9917,No,40224023,CMB,0,36.31999969,CONC,600,1912,36.322044270663,COMBINED
5426145,4, ,20170309201124,350,0,1981,0,0,4023,4026,PVC,No,9916,No,40264023,STM,0,58.81999969,PVC,350,1981,58.8183712797286,STORM
5426146,4,,20170309201124,600,1912,1912,0,0,4027,4023,CONC,No,9915,No,40234027,CMB,0,54.16999817,CONC,600,1912,54.1668025639321,COMBINED
5426147,4, ,20170309201124,250,0,1982,0,0,4029,4030,PVC,No,9914,No,40304029,STM,0,57.90999985,PVC,250,1982,57.9093084054714,STORM
5426148,4, ,20170309201124,250,0,1982,0,0,4027,4029,PVC,No,9913,No,40294027,STM,0,62.09999847,PVC,250,1982,62.1112461636377,STORM
5426149,4,,20170309201124,600,1912,1912,0,0,4043,4027,CONC,No,9912,No,40274043,CMB,0,56.06000137,CONC,600,1912,56.0553128614942,COMBINED
5426150,4, ,20170309201124,250,0,1977,0,0,4041,4039,PVC,No,9911,No,40394041,STM,0,69.79000092,PVC,250,1977,69.7874960146873,STORM
5426151,4, ,20170309201124,250,0,1977,0,0,4043,4041,PVC,No,9910,No,40414043,STM,0,97.83999634,PVC,250,1977,97.8408038601483,STORM
5426152,4,,20170309201124,600,0,1909,0,0,4046,4043,CONC,No,9909,No,40434046,CMB,0,50.56999969,CONC,600,1909,50.5714277037934,COMBINED
5426153,4,,20170309201124,600,1912,1912,0,0,4047,4045,CONC,No,11074,No,40454047,CMB,0,6.59000015,CONC,600,1912,6.5927384295147,COMBINED
5426154,4, ,20170309201124,600,0,1912,0,0,4048,4047,CONC,No,11073,No,40474048,CMB,0,1.02999997,CONC,600,1912,1.02941731090943,COMBINED
5426155,4, ,20170309201124,300,0,1992,0,0,4048,4051,PVC,No,11072,No,40514048,STM,0,91.44000244,PVC,300,1992,93.7933276557027,STORM
5426156,2,,20170309201124,200,0,1990,0,0,2183,2184,PVC,No,10962,No,21842183,SAN,0,13.92000008,PVC,200,1990,13.9194432359919,SANITARY
5426157,2, ,20170309201124,200,0,1990,0,0,2184,2181,PVC,No,10961,No,21812184,SAN,0,94.48000336,PVC,200,1990,94.486566770097,SANITARY
5426158,2,Project no.: 1715-09-1988 (2114.tif),20170309201124,200,0,1990,0,0,2181,2607,PVC,No,11676,No,26072181,SAN,0,8.5,PVC,200,1990,8.50144693566924,SANITARY
5426159,1,Project no.: 1715-09-1988 (2114.tif),20170309201124,200,0,1990,0,0,2607,2180,PVC,No,11675,No,21802607,SAN,0,15.52999973,PVC,200,1990,15.5295492529564,SANITARY
5426160,2,,20170309201124,200,0,1990,0,0,2180,2176,PVC,No,10958,No,21762180,SAN,0,9.14000034,PVC,200,1990,9.14278950867841,SANITARY
5426161,2,,20170309201124,200,0,1990,0,0,2176,2177,PVC,No,10957,No,21772176,SAN,0,19.80999947,PVC,200,1990,19.8137578465066,SANITARY
5426162,2, ,20170309201124,200,0,1990,0,0,2177,2175,PVC,No,10956,No,21752177,SAN,0,27.43000031,PVC,200,1990,27.4203428133202,SANITARY
5426163,2, ,20170309201124,200,0,1992,0,0,2175,2157,PVC,No,10955,No,21572175,SAN,0,104.68000031,PVC,200,1992,104.686163842219,SANITARY
5426164,2, ,20170309201124,200,0,1992,0,0,2147,2151,PVC,No,10954,No,21512147,SAN,0,40,PVC,200,1992,39.9989812370265,SANITARY
5426165,2, ,20170309201124,200,0,1992,0,0,2149,2147,PVC,No,10953,No,21472149,SAN,0,28,PVC,200,1992,27.9910432102843,SANITARY
5426166,2, ,20170309201124,200,0,1992,0,0,2153,2149,PVC,No,10952,No,21492153,SAN,0,36,PVC,200,1992,36.0030693136016,SANITARY
5426167,2,,20170309201124,200,0,1992,0,0,2156,2153,PVC,No,10951,No,21532156,SAN,0,40.65999985,PVC,200,1992,40.6562590507292,SANITARY
5426168,2, ,20170309201124,200,0,1992,0,0,2157,2156,PVC,No,10950,No,21562157,SAN,0,14,PVC,200,1992,13.9994321313402,SANITARY
5426169,2,,20170309201124,200,0,1990,0,0,2168,2165,PVC,No,10949,No,21652168,SAN,0,30.54999924,PVC,200,1990,30.5462436315826,SANITARY
5426170,2,,20170309201124,200,0,1990,0,0,2165,2162,PVC,No,10948,No,21622165,SAN,0,44.81000137,PVC,200,1990,44.8119381415265,SANITARY
5426171,2, ,20170309201124,200,0,1990,0,0,2162,2160,PVC,No,10947,No,21602162,SAN,0,58.91999817,PVC,200,1990,58.9161370084631,SANITARY
5426172,2,,20170309201124,200,0,1987,0,0,2160,2159,PVC,No,10946,No,21592160,SAN,0,66.5,PVC,200,1987,66.4961908683497,SANITARY
5426173,2,,20170309201124,200,0,1987,0,0,2159,2202,PVC,No,10945,No,22022159,SAN,0,76.44000244,PVC,200,1987,76.44,SANITARY
5426174,2, ,20170309201124,200,0,1987,0,0,2202,2486,PVC,No,10944,No,24862202,SAN,0,73.66000366,PVC,200,1987,73.66,SANITARY
5426175,2,,20170309201124,200,0,1987,0,0,2486,2141,PVC,No,10943,No,21412486,SAN,0,34.15999985,PVC,200,1987,34.1626960294412,SANITARY
5426176,2, ,20170309201124,200,0,1987,0,0,2109,2106,PVC,No,10942,No,21062109,SAN,0,60.95999908,PVC,200,1987,60.9574622175169,SANITARY
5426177,2,,20170309201124,200,0,1987,0,0,2110,2109,PVC,No,10941,No,21092110,SAN,0,67.05000305,PVC,200,1987,67.0558491110209,SANITARY
5426178,2, ,20170309201124,200,0,1987,0,0,2114,2110,PVC,No,10940,No,21102114,SAN,0,61.90999985,PVC,200,1987,61.9105944083886,SANITARY
5426179,2, ,20170309201124,200,0,1987,0,0,2128,2118,PVC,No,10939,No,21182128,SAN,0,66.16000366,PVC,200,1987,66.1574432698241,SANITARY
5426180,2, ,20170309201124,200,0,1987,0,0,2114,2128,PVC,No,10938,No,21282114,SAN,0,44.18999863,PVC,200,1987,44.1903564140413,SANITARY
5426181,2, ,20170309201124,200,0,1987,0,0,2130,2114,PVC,No,10937,No,21142130,SAN,0,57.63000107,PVC,200,1987,57.628411395769,SANITARY
5426182,2,,20170309201124,200,0,1987,0,0,2127,2123,PVC,No,10936,No,21232127,SAN,0,78.91000366,PVC,200,1987,78.912986257016,SANITARY
5426183,2, ,20170309201124,200,0,1987,0,0,2130,2127,PVC,No,10935,No,21272130,SAN,0,91.44000244,PVC,200,1987,91.4431779850197,SANITARY
5426184,2,,20170309201124,200,0,1987,0,0,2141,2130,PVC,No,10724,No,21302141,SAN,0,49.95000076,PVC,200,1987,49.9496036020307,SANITARY
5426185,2,,20170309201124,200,0,1987,0,0,2139,2124,PVC,No,10723,No,21242139,SAN,0,73.15000153,PVC,200,1987,73.1508578213544,SANITARY
5426186,2,,20170309201124,200,0,1987,0,0,2141,2139,PVC,No,10722,No,21392141,SAN,0,44.18999863,PVC,200,1987,44.1899106131705,SANITARY
5426187,2,,20170309201124,200,0,1987,0,0,2142,2141,PVC,No,10721,No,21412142,SAN,0,46.63000107,PVC,200,1987,46.6305961789038,SANITARY
5426188,2,,20170309201124,200,0,1987,0,0,2135,2142,PVC,No,10720,No,21422135,SAN,0,39.61999893,PVC,200,1987,39.6208354278402,SANITARY
5426189,2,,20170309201124,200,0,1987,0,0,2116,2112,PVC,No,10719,No,21122116,SAN,0,64,PVC,200,1987,64.0062762547549,SANITARY
5426190,2, ,20170309201124,200,0,1987,0,0,2132,2116,PVC,No,10718,No,21162132,SAN,0,67.05000305,PVC,200,1987,67.0428467474346,SANITARY
5426191,2, ,20170309201124,250,0,1987,0,0,2135,2132,PVC,No,10717,No,21322135,SAN,0,47.24000168,PVC,250,1987,47.2405524946523,SANITARY
