BLDG_ID,MAPREF,UNITNUM,STRNUM,STRNAM,BLDGNAM,BLDGAGE,DEVELOPER,ARCHITECT,MOVED
756,2792000,,465,KELLY ST,,1927,N.M. BAKER,,0
805,2842000,,466,KELLY ST,,1927,C.G. BRADFORD,,0
755,2791000,,467,KELLY ST,,1951,L. KOEPKE,,0
806,2843000,,468,KELLY ST,,1927,A.W. HODGE,,0
754,2790000,,469,KELLY ST,,1910,GEORGE M. SHAW,,0
807,2844000,,470,KELLY ST,,1921,HARRY TREACHER,,0
1023,3095000,,501,KELLY ST,,1988,P. HEXTU,,0
1024,3098000,,502,KELLY ST,,1946,L. NYGREN,,0
1022,3094000,,505,KELLY ST,,1915,HANNAH DITCHAM,,0
1025,3099000,,506,KELLY ST,,1945,E. NORDMAN,,0
1021,3093000,,507,KELLY ST,,1939,T. DOYLE,,0
1026,3100000,,508,KELLY ST,,1926,MRS. B. OMEROD,,0
1020,3092000,,509,KELLY ST,,1912,MARY RAINEY,,0
1027,3101000,,510,KELLY ST,,1931,HARVEY SCHULTZ,,0
1019,3091000,,511,KELLY ST,,1913,J.C. HENDERSON,,0
1028,3102000,,512,KELLY ST,,1912,REV. G. DITCHAM,,0
1018,3090000,,513,KELLY ST,,1946,H.A. WOOD,,0
1029,3103000,,514,KELLY ST,,1967,M. HUNT,,0
1017,3089000,,515,KELLY ST,,2001,CATHERINE SINGH,PARAGON,0
1030,3104000,,516,KELLY ST,,1930,H. SCHULTZ,,0
1016,3088000,,517,KELLY ST,,1913,J.D. WARNOCK,,0
1031,3105000,,518,KELLY ST,,1929,W. AITCHISON,,0
1015,3087000,,519,KELLY ST,,1972,D.A. HERRON,,0
1032,3106000,,520,KELLY ST,,1924,WILLIAM AITCHISON,,0
1014,3086000,,521,KELLY ST,,1946,E. NORDMAN,,0
1033,3107000,,522,KELLY ST,,1931,W. AITCHISON,,0
1013,3085000,,523,KELLY ST,,1950,E. NORDMAN,,0
1034,3108000,,524,KELLY ST,,1930,W. AITCHISON,,0
11754,2570000,,525,KELLY ST,Caretakers Bldg (decommissioned),1958,HIGH SCHOOL STUDENTS,,0
1035,3109000,,526,KELLY ST,,1928,W. AITCHISON,,0
3407,6417000,,815,KENNEDY ST,WESLEY MANOR,1965,FREE METHODIST CHUR.,"HANSEN, POUL E.",0
3411,6425000,,816,KENNEDY ST,,1912,LE BRUN,,0
3412,6426000,,818,KENNEDY ST,BLUEBIRD HOUSE,1980,MEACON DEVELOPMENT,,0
3413,6427000,,820,KENNEDY ST,,1993,G. CALDWELL,FOX HOME PLANS,0
3415,6429000,,822,KENNEDY ST,J.A. MCGUFFIN HOUSE,1911,J.OHN S. MCGUFFIN,,0
2503,4856000,,840,KENT ST,,1939,R. MASTIN,,0
2504,4857000,,842,KENT ST,,1939,DANIEL PIHL,,0
2505,4858000,,844,KENT ST,,1993,THOMAS HILL,,0
2506,4859000,,846,KENT ST,,1955,G.W. CATHERALL,,0
2507,4860000,,848,KENT ST,,1938,P. VAN DER WERF,,0
2519,4872000,,901,KENT ST,,1931,H. BETTS,,0
2508,4861000,,902,KENT ST,,1954,S. CARLSON,,0
2518,4871000,,905,KENT ST,,1955,N. SOROS,,0
2509,4862000,,906,KENT ST,,1952,KINSMEN CLUB OF B.C.,,0
2517,4870000,,907,KENT ST,,1956,N. SOROS,,0
2516,4869000,,909,KENT ST,,1912,,,0
2510,4863000,,910,KENT ST,,1952,A. MANNEAR,,0
9286,4868000,,911,KENT ST,,2012,LEGACY DEVELOPMENT,NOORT HOMES,0
2511,4864000,,912,KENT ST,,1951,E. NORDMAN,,0
2514,4867000,,915,KENT ST,,1952,VANCOUVER WOODWORKS,,0
2512,4865000,,916,KENT ST,,1951,E. NORDMAN,,0
2513,4866000,,917,KENT ST,,1952,F.A. HAGELL,,0
1387,3585000,,319,KNOX ST,THE MONTEGO APARTMENT,1971,BOSA BROTHERS,D.M. SARTER,0
1389,3594000,,331,KNOX ST,WESTMOUNT ARMS APARTMENT,1972,BOSA BROTHERS,D.M. SARTER,0
1390,3599000,,336,KNOX ST,,1912,GEORGE COULSON,,0
1197,3249000,,62,KWANTLEN CRT,,1988,W. KAITHREUN,,0
1198,3250000,,64,KWANTLEN CRT,,1988,CALAIS HOMES,"BONTER, RAYMOND",0
1196,3248000,,65,KWANTLEN CRT,,1988,E. HOLLOWAY,,0
1199,3251000,,66,KWANTLEN CRT,,1988,CALAIS HOMES,"BONTER, RAYMOND",0
1195,3247000,,67,KWANTLEN CRT,,1987,MR. & MRS. J. FAST,"HORVATH, DOUGLAS A.",0
1200,3252000,,68,KWANTLEN CRT,,1988,S. RAM,BURNABY DESIGN,0
1194,3246000,,69,KWANTLEN CRT,,1988,B. WALKER,"HORVATH, DOUGLAS A.",0
1201,3253000,,70,KWANTLEN CRT,,1987,N & S DEVELOPMENTS,,0
1193,3245000,,71,KWANTLEN CRT,,1988,G.T.S. CONSTRUCTION,"HORVATH, DOUGLAS A.",0
1202,3254000,,72,KWANTLEN CRT,,1988,N & S DEVELOPMENTS,"DOUBLEDAY, D.M.",0
1192,3244000,,73,KWANTLEN CRT,,1988,ARMANDO CONST.,W. COAST CAN. DESIGN,0
1203,3255000,,74,KWANTLEN CRT,,1988,V & G. MIZUNO,"BONTER, RAYMOND",0
1191,3243000,,75,KWANTLEN CRT,,1987,BHUPAL ENTERPRISES,"ROPER, W.G.",0
1204,3256000,,76,KWANTLEN CRT,,1987,J. VENHUIZEN,,0
1190,3242000,,77,KWANTLEN CRT,,1988,SHAWN COLE,,0
1205,3257000,,78,KWANTLEN CRT,,1988,CALAIS HOMES,"BONTER, RAYMOND",0
1189,3241000,,79,KWANTLEN CRT,,1987,,"ROPER, W.G.",0
1206,3258000,,80,KWANTLEN CRT,,1987,CALAIS HOMES,"BONTER, RAYMOND",0
1188,3240000,,81,KWANTLEN CRT,,1987,D. CARTER,"HORVATH, DOUGLAS A.",0
2475,4827000,,810,LADNER ST,,1953,E. WARAWA,,0
2476,4828000,,816,LADNER ST,,1951,L. WINZOSKI,,0
2477,4829000,,818,LADNER ST,,1951,L. WINZOSKI,,0
2478,4830000,,824,LADNER ST,,1951,E. DOUGLAS,,0
2479,4831000,,902,LADNER ST,,1951,L. WINZOSKI,,0
2500,4852000,,903,LADNER ST,,1951,H. MESSENGER,,0
2499,4851000,,905,LADNER ST,,1951,L. WINZOSKI,,0
2480,4832000,,906,LADNER ST,,1951,T.H. CALHOUN,,0
2481,4833000,,908,LADNER ST,,1952,H.E. MCKNIGHT,,0
2498,4850000,,909,LADNER ST,,1951,L. WINZOSKI,,0
2482,4834000,,910,LADNER ST,,1951,H.E. MCKNIGHT,,0
2497,4849000,,911,LADNER ST,,1951,H. HENNINGSON,,0
2483,4835000,,914,LADNER ST,,1951,D.E. MCINTYRE,,0
2496,4848000,,915,LADNER ST,,1951,H. HENNINGSON,,0
2484,4836000,,916,LADNER ST,,1951,D.E. MCINTYRE,,0
2495,4847000,,917,LADNER ST,,1951,H.J. HENNINGSON,,0
2485,4837000,,918,LADNER ST,,1950,D.E. MCINTYRE,,0
2494,4846000,,919,LADNER ST,,1951,E. NORDMAN,,0
2486,4838000,,920,LADNER ST,,1951,F. BOND,,0
2493,4845000,,921,LADNER ST,,1951,E. NORDMAN,,0
2487,4839000,,922,LADNER ST,,1950,F. BOND,,0
2492,4844000,,923,LADNER ST,,1950,E. NORDMAN,,0
2488,4840000,,924,LADNER ST,,1950,J. COOPER,,0
2491,4843000,,925,LADNER ST,,1950,E. NORDMAN,,0
2489,4841000,,926,LADNER ST,,1951,J. COOPER,,0
2490,4842000,,927,LADNER ST,,1953,E. NORDMAN,,0
4406,8290000,,8,LAGUNA CRT,THE EXCELSIOR,1991,ZHONG XING INVESTMNT,"MERRICK, PAUL",0
4408,8290000,,8,LAGUNA CRT,THE EXCELSIOR,1991,ANDRE MOLNAR,"MERRICK, PAUL",0
4407,8290000,,8,LAGUNA CRT,THE EXCELSIOR,1991,ANDRE MOLNAR,"MERRICK, PAUL",0
4405,8289000,,10,LAGUNA CRT,LAGUNA LANDING,1996,R.S. DEVELOPMENTS,I.B.I.,0
4403,8289000,"103,105 FL 1-4",12,LAGUNA CRT,LAGUNA LANDING,1996,R.S. DEVELOPMENTS,I.B.I.,0
4404,8289000,"106, 107 FL 1-4",12,LAGUNA CRT,LAGUNA LANDING,1996,R.S. DEVELOPMENTS,I.B.I.,0
4402,8289000,"101, 102 FL 1-4",12,LAGUNA CRT,LAGUNA LANDING,1996,R.S. DEVELOPMENTS,I.B.I.,0
2279,4620000,,901,LAUREL ST,,1948,M.G. BABER,,0
2332,4673000,,902,LAUREL ST,,1949,E.M. PATCHELL,,0
2331,4672000,,904,LAUREL ST,,1946,F.W. BLEWETT,,0
2280,4621000,,905,LAUREL ST,,2001,ELVIS DUTRA,CASCADIA HOME DESIGN,0
2281,4622000,,907,LAUREL ST,,1949,E. NORDMAN,,0
2330,4671000,,908,LAUREL ST,,1948,E. NORDMAN,,0
2329,4670000,,910,LAUREL ST,,1948,G. SANKEY,,0
2282,4623000,,911,LAUREL ST,,1949,R. WILBAND,,0
2328,4669000,,912,LAUREL ST,,1947,F.A. HANSON,,0
2283,4624000,,913,LAUREL ST,,1951,G.D. SMITH,,0
2284,4625000,,915,LAUREL ST,,1997,PETER BECHER,DAVID GOERTZ,0
2327,4668000,,916,LAUREL ST,,1948,S.R. FLEMING,,0
2326,4667000,,918,LAUREL ST,,1947,D. McPHEE,,0
2285,4626000,,919,LAUREL ST,,1948,J.W. BOOTH,,0
2286,4627000,,921,LAUREL ST,,1947,W.H. JOHNSON,,0
2325,4666000,,922,LAUREL ST,,1947,J.T.L. GUTHRIE,,0
2324,4665000,,924,LAUREL ST,,1999,S. HATTEN,VICEROY/TOOK ENG.,0
2287,4628000,,925,LAUREL ST,,1947,D. FADDEN,,0
2288,4629000,,927,LAUREL ST,,1947,C.S. WORLEY,,0
2323,4664000,,928,LAUREL ST,,1948,G.R. WOOD,,0
2289,4630000,,931,LAUREL ST,,1947,W.J. CAMPBELL,,0
2322,4663000,,932,LAUREL ST,,1947,J.M. SMITH,,0
2290,4631000,,933,LAUREL ST,,1948,S. CARLSON,,0
2321,4662000,,934,LAUREL ST,,1948,J.M. SMITH,,0
2291,4632000,,935,LAUREL ST,,1949,N. ARMSTRONG,,0
2320,4661000,,936,LAUREL ST,,1950,J.R. WORK,,0
2319,4660000,,938,LAUREL ST,,1948,J.C. MacDONALD,,0
7593,12874000,,231,LAWRENCE ST,,1932,H. JULEWS,,0
7594,12876000,,234,LAWRENCE ST,,1941,J.O. BERGERON,,0
7592,12871001,,235,LAWRENCE ST,,1997,S.P. STOTYNSKI,INDERJIT BAIN,0
7595,12877000,,236,LAWRENCE ST,,1995,RICHARD DIGNARD,,0
7591,12871000,,237,LAWRENCE ST,,1928,G. SHLOPECK,,0
7596,12878000,,238,LAWRENCE ST,,1942,PETER LACKTIN,,0
7590,12868000,,241,LAWRENCE ST,,1925,MARY PHILIPS,,0
11741,12866002,,243,LAWRENCE ST,,2014,Simplex Design,,0
7597,12884000,Hall,244,LAWRENCE ST,Hall,1947,HOLY SPIRIT R.C. CHU,,0
7599,12884000,Rect,244,LAWRENCE ST,Rectory,1958,HOLY SPIRIT R.C. CHU,,0
7598,12884000,Ch,244,LAWRENCE ST,Holy Spirit Roman Catholic Church,1978,HOLY SPIRIT R.C. CHR,,0
11742,12866001,,245,LAWRENCE ST,,2014,Simplex Design,,0
7588,12865000,,247,LAWRENCE ST,,1942,,,0
9362,13360502,,302,LAWRENCE ST,,2013,JASWINDER SHOAR,SIMPLEX DESIGN,0
9363,13360501,,304,LAWRENCE ST,,2013,JASWINDER SHOKER,SIMPLEX DESIGN,0
8016,13387000,,309,LAWRENCE ST,,1922,A. ELLIS,,0
8015,13386000,,311,LAWRENCE ST,,1994,A. DE PAOLI,,0
8002,13361000,,312,LAWRENCE ST,,2003,RAMINDER WARAICH,SIMPLEX,0
8014,13385002,,313,LAWRENCE ST,,2007,"DHILLON, BHUPINDER",SIMPLEX DESIGN,0
9049,13362200,,314,LAWRENCE ST,,2009,NIRIA SHARMA,TOORA HOME PLANS,0
8013,13385001,,315,LAWRENCE ST,,2007,"DHILLON, BHUPINDER",SIMPLEX DESIGN,0
9048,13362100,,316,LAWRENCE ST,,2009,NIRIA SHARMA,TOORA HOME PLANS,0
8012,13384000,,317,LAWRENCE ST,,1923,ROBERT THOMASSON,,0
8011,13383000,,319,LAWRENCE ST,,1996,SUCHA S. DHILLON,,0
8004,13363000,,320,LAWRENCE ST,,1933,,,0
8010,13382000,,323,LAWRENCE ST,,2003,RAVI LALSINGHANI,,0
8005,13364000,,324,LAWRENCE ST,,1931,MRS. J. LYNCH,,0
8006,13365000,,328,LAWRENCE ST,,2003,WILSON TSUI,,0
2521,4874000,,912,LEE ST,,1956,R.A. MCMERAR,,0
2522,4875000,,914,LEE ST,,1957,K. & M. VERHEUL,,0
2524,4877000,,915,LEE ST,,1959,J.I.W. HARBORD,,0
2523,4876000,,916,LEE ST,,1956,S. CARLSON,,0
138,526000,,38,LEOPOLD PL,EAGLE CREST,1992,EDGEWATER CONSTRUCTN,"BUTTJES, DIRK",0
137,522000,,44,LEOPOLD PL,CLARK MANOR,1892,A.G. GAMBLE,,0
136,521000,,48,LEOPOLD PL,THE LEOPOLD APARTMENT,1958,R.B. ZUEST,"MOLLER, H.B.",0
135,520000,,50,LEOPOLD PL,,1908,F.P. SMITH,,1989
9090,6334000,,315,LEVI ST,,1978,CONCORD ENGINEERING,"BJORNSON, MICHAEL",0
2565,4918000,,601,LIDSTER PL,,1975,THE MEADOWS CONSTN,,0
2564,4917000,,605,LIDSTER PL,,1975,THE MEADOWS CONSTN,,0
2560,4913000,,606,LIDSTER PL,,1975,WALSTEN HOMES,,0
2559,4912000,,606,LIDSTER PL,,1975,LINO CICCARELLI,,0
2563,4916000,,609,LIDSTER PL,,1975,THE MEADOWS CONSTN,,0
2561,4914000,,610,LIDSTER PL,,1975,THE MEADOWS CONSTN,,0
2562,4915000,,614,LIDSTER PL,,1975,THE MEADOWS CONSTN,,0
2856,5448000,,305,LIVERPOOL ST,,1889,,,0
2860,5451000,,309,LIVERPOOL ST,,1990,K. HANNA,JENISH HOUSE DESIGN,0
2861,5451001,,311,LIVERPOOL ST,,1990,K. HANNA,JENISH HOUSE DESIGN,0
2862,5453000,,315,LIVERPOOL ST,,1909,MRS. STODDARD,,0
493,1432000,,513,LIVERPOOL ST,4 SUITES,1891,,,0
8632,15710000,,924,LONDON PL,,1990,R. JOHNSTON,RUSSBOURNE DESIGN,0
8646,15719005,,927,LONDON PL,,1969,H.R. CARLER,COOK'S PLAN SERVICE,0
8633,15711000,,928,LONDON PL,,1971,MIKE MOSDELL,,0
8645,15719004,,931,LONDON PL,,1969,C & G DEVELOPMENTS,,0
8634,15712000,,932,LONDON PL,,1972,BUINING CONSTRUCTION,MERLIN DESIGNS,0
8644,15719003,,935,LONDON PL,,1969,C & J DEVELOPMENTS,,0
8635,15713000,,936,LONDON PL,,1973,D. SCHRANK,,0
8643,15719002,,939,LONDON PL,,1971,E. MUTTART,,0
8636,15714000,,940,LONDON PL,,1969,H. & L. MAKARRA,,0
8642,15719001,,945,LONDON PL,,1971,G.V. TOLLARDO,,0
8637,15715000,,946,LONDON PL,,1975,JOE SORUK,,0
8641,15719000,,949,LONDON PL,,1971,S. WILKHOLM,,0
8638,15716000,,950,LONDON PL,,1971,CHARLES ST. MARTIN,,0
8639,15717000,,954,LONDON PL,,1971,LEONARD SAUCIER,WINDSOR DESIGNS,0
8640,15718000,,955,LONDON PL,,1971,I. PASTRO,MERLIN DESIGN,0
5856,10131000,,801,LONDON ST,,1926,D. McKINNON,,0
5857,10132000,,805,LONDON ST,,1928,A.B. CHAMBERLIN,,0
5887,10161000,,808,LONDON ST,,1926,A.B. CHAMBERLIN,,0
5858,10133000,,809,LONDON ST,,1927,A.B. CHAMBERLIN,,0
5859,10134000,,811,LONDON ST,,1927,A.B. CHAMBERLIN,,0
5886,10160000,,812,LONDON ST,,1912,WILLIAM LEWIS,"BOUGHEN, E.J.",0
5885,10159000,,814,LONDON ST,,1925,L.G. MacDONALD,,0
5884,10158000,,818,LONDON ST,,1912,LILIAN HAWORTH,,0
5860,10135000,,819,LONDON ST,,1922,ARTHUR SWALES,,0
5883,10157000,,822,LONDON ST,,1928,A.B. CHAMBERLIN,,0
5882,10156000,,824,LONDON ST,,1926,H. GOSSE,,0
5861,10136000,,825,LONDON ST,,1929,W.C. HUNAIFORD,,0
5862,10137000,,901,LONDON ST,J. EADIE HOUSE,1922,J. EDDIE,,0
5881,10155000,,902,LONDON ST,,1912,MELVIN FEE,,0
5863,10138000,,903,LONDON ST,,2002,B. SIDHU,SIMPLEX,0
5880,10154000,,904,LONDON ST,,1919,WILLIAM LEWIS,,0
5864,10139000,,905,LONDON ST,,1936,MRS. E.M. BAKER,,0
5879,10153000,,906,LONDON ST,,1912,S.F. TOMPKINS,,0
5878,10152000,,908,LONDON ST,,1912,G.B. STEPHENS,,0
5865,10140000,,909,LONDON ST,,1928,J.F. LOWER,,0
5866,10141000,,911,LONDON ST,,2007,THEODOROS KEFALOS,NANCY DHEILLY,0
9272,10150000,,912,LONDON ST,,2012,FRANK ARCADI,HEARTH ARCHITECTURE,0
5875,10149000,,914,LONDON ST,,1981,G. CELLO,,0
5867,10142000,,915,LONDON ST,,1995,MR. DOSANJH,SIMPLEX DESIGN,0
5868,10143000,,917,LONDON ST,,1965,N. & M. SELLERS,,0
5101,9373000,,1007,LONDON ST,,1969,G.BARRETT&A.MARSHALL,,0
5086,9358000,,1008,LONDON ST,,1938,H. WALSH,,0
5100,9372000,,1009,LONDON ST,,1944,S.D. McPHAIL,,0
5087,9359000,,1010,LONDON ST,,1910,WALTER ADAMS,,0
5088,9360000,,1012,LONDON ST,,1925,W.G. ADAMS,,0
5099,9371000,,1013,LONDON ST,,1912,JOHN RALKH,,0
5089,9361000,,1014,LONDON ST,,1927,SPARROW BROTHERS,,0
5098,9370000,,1015,LONDON ST,,1926,D. STUART,,0
5097,9369000,,1017,LONDON ST,,1928,F.X. CORMIER,,0
5096,9368000,,1019,LONDON ST,,1924,F. SPICK,,0
5090,9362000,,1024,LONDON ST,,1922,A.E. BRUCE,,0
5091,9363000,,1026,LONDON ST,,1913,R.C. MERCER,,0
5150,9418000,,1101,LONDON ST,,1992,R. VITTER,,0
5151,9419000,,1103,LONDON ST,,1994,S. SODHI,KINGSWAY PLANS,0
5149,9417000,,1107,LONDON ST,,1965,C. GASTALDO,,0
5132,9402000,,1108,LONDON ST,,2006,NOORT HOLDINGS,NOORT HOLDINGS,0
5148,9416000,,1109,LONDON ST,,1946,C.P. RUMBLE,,0
5147,9415000,,1113,LONDON ST,,1929,G. MOXHAM,,0
5133,9403000,,1114,LONDON ST,,1936,E. SCHOU,,0
5146,9414000,,1115,LONDON ST,,1928,R. LANE,,0
5134,9404000,,1116,LONDON ST,,1937,A. KIRKWOOD,,0
5145,9413000,,1119,LONDON ST,,1945,S. CHILTON,,0
5135,9405000,,1120,LONDON ST,,1928,M.E. GRAHAM,,0
5136,9406000,,1122,LONDON ST,,1927,F.H. JACKSON,,0
5143,9412000,,1123,LONDON ST,,1926,A.M. INSLEY,,0
5144,9412000,,1123A,LONDON ST,,1938,,,0
5137,9407000,,1124,LONDON ST,,1936,,,1978
5220,9477000,,1202,LONDON ST,,1984,BOSA BROTHERS,"LUND, L.O.",0
5243,9518000,,1205,LONDON ST,,1945,T. WHITE,,0
5210,9476000,/1208/1210/1212,1206,LONDON ST,LONDON SQUARE,1981,INTEGRATED CONSTRN,"RAMSEY, G.",0
5244,9519000,,1207,LONDON ST,,1943,J. YUSKO,,0
5245,9520000,,1209,LONDON ST,,1947,G. YUKAS,,0
5246,9521000,,1211,LONDON ST,,1944,C.E. EDEN,,0
5209,9476000,/1216/1218/1220,1214,LONDON ST,LONDON SQUARE,1981,INTEGRATED CONSTRN,"RAMSEY, G.",0
5247,9522000,,1215,LONDON ST,,1944,B. HAEBER,,0
5248,9523000,,1217,LONDON ST,,1952,J. JANIK,,0
5249,9524000,,1219,LONDON ST,,1946,J.H. SMITH,,0
5332,9611000,,1307,LONDON ST,,2000,RAYMEN PAHLAD,PALAD DESIGN,0
11863,9598000,,1308,LONDON ST,,2015,,Gary Takhar,0
5347,9627000,,1401,LONDON ST,,1932,BURT HENRY,,0
5366,9646000,,1402,LONDON ST,,1910,GEORGE FREEMAN,,1951
5348,9628000,,1405,LONDON ST,,1966,J. VARGA,,0
5365,9645000,,1406,LONDON ST,,1933,T. STAFFORD,,0
5349,9629000,,1407,LONDON ST,,1933,F. ENTEE,,1966
5364,9644000,,1410,LONDON ST,,1937,SAMUEL ARNELL,,0
5350,9630000,,1411,LONDON ST,,1943,SHERLEY J. CRAIG,,0
5363,9643000,,1414,LONDON ST,,1989,MR & MRS PATEL,ABC BUILDING PRODCTS,0
5351,9631000,,1415,LONDON ST,,1943,J.E. SAYRING,,0
5362,9642000,,1418,LONDON ST,,1941,E. COPE,,0
5352,9632000,,1419,LONDON ST,,1943,ROBERT SAYRING,,0
5361,9641000,,1422,LONDON ST,,1943,J.M. SMITH,,0
5353,9633000,,1423,LONDON ST,,1999,EILEEN SPARROW,RUSHBOURNE DESIGN,0
5354,9634000,,1425,LONDON ST,,1944,F. TUCKER,,0
5360,9640000,,1426,LONDON ST,,1941,"JAMES K, PATTINSON",,0
5355,9635000,,1427,LONDON ST,,2004,DON VELLESCIG,HAROLD NEUFELD,0
5356,9636000,,1429,LONDON ST,,1948,L. LACK,,0
5359,9639000,,1430,LONDON ST,,1944,H.N. WEAVER,,0
5358,9638000,,1434,LONDON ST,,1938,F.B. MERRY,,0
5357,9637000,,1438,LONDON ST,,1938,,,0
5480,9760000,,1501,LONDON ST,,1940,JOHN CORFIELD,,0
5463,9743000,,1502,LONDON ST,,1936,W.E. LEWIS,,0
5464,9744000,,1504,LONDON ST,,1945,F.A. HAGELL,,0
5465,9745000,,1506,LONDON ST,,1944,A. McCARTHY,,0
5479,9759000,,1507,LONDON ST,,1933,J.B. NORMAN,,0
9249,9758000,,1511,LONDON ST,,2011,SUKHPAL HUNDAL,CEDARSTONE DESIGNS,0
5466,9746000,,1514,LONDON ST,,1944,DEL HALLIDAY,,0
5477,9757000,,1515,LONDON ST,,1931,E. RICKEY,,0
5476,9756000,,1517,LONDON ST,,1944,J. CLARKE,,0
5467,9747000,,1520,LONDON ST,,1944,J. LANCASTER,,0
5468,9748000,,1522,LONDON ST,,1997,ROGER QUAN,JOHN LEUNG,0
9289,9755000,,1523,LONDON ST,,2012,RAJ PANNU,SIMPLEX DESIGN,0
5474,9754000,,1525,LONDON ST,,1944,B. MOE,,0
5469,9749000,,1528,LONDON ST,,1943,CHARLES A. WASMUTH,,0
5473,9753000,,1529,LONDON ST,,1948,L.J. WISHEART,,0
5470,9750000,,1530,LONDON ST,,1941,E.L. JANES,,0
5471,9751000,,1534,LONDON ST,,1941,WILLIAM NEVARD,,0
5542,9821000,,1604,LONDON ST,,1948,S. CHILTON,,0
5545,9824000,,1605,LONDON ST,,1943,E. JONES,,0
5546,9825000,,1609,LONDON ST,,1938,R.J. FLETCHER,,0
5541,9820000,,1610,LONDON ST,,1989,G. DRAKE,,0
5540,9819000,,1614,LONDON ST,,1941,I. & M. NORMAN,,0
5547,9826000,,1615,LONDON ST,,1945,A. WEBER,,0
9046,9818000,,1616,LONDON ST,,2009,B. KALKAT,MAND DESIGN,0
5548,9827000,,1619,LONDON ST,,1946,C.A. WASMUTH,,0
5549,9828000,,1621,LONDON ST,,1981,A. PEDRON,TYNAN DESIGN,0
5538,9817000,,1622,LONDON ST,,2005,PAOLO CARRARO,TOLMER DESIGN,0
5550,9829000,,1625,LONDON ST,,1945,J.M. LIHAU,,0
5537,9816000,,1628,LONDON ST,,1943,J.N. DAVIDSON,,0
5551,9830000,,1629,LONDON ST,,1943,D.W. RUSSELL,,0
5536,9815000,,1630,LONDON ST,,1935,A. HONKS,,0
5535,9814000,,1632,LONDON ST,,1942,J.M. LIHOO,,0
5552,9831000,,1633,LONDON ST,,1940,C.A. WATSON,,0
5572,9851000,,1701,LONDON ST,,1942,J.M. SMITH,,0
5591,9870000,,1702,LONDON ST,,1959,R.S. MILLER,,0
8896,9852000,,1703,LONDON ST,,2008,W. KALKAT,D. MAND,0
5590,9869000,,1706,LONDON ST,,1981,G. TOLLARDO,,0
5574,9853000,,1709,LONDON ST,,1994,B. SINGH,PALAD & ASSOCIATES,0
5589,9868000,,1710,LONDON ST,,1944,J. JANIK,,0
5575,9854000,,1711,LONDON ST,,1942,J.M. SMITH,,0
5588,9867000,,1714,LONDON ST,,1932,JOHN JANIK,,0
5576,9855000,,1715,LONDON ST,,1942,JOHN A. COPE,,0
5587,9866000,,1716,LONDON ST,,2003,MICHAEL NOORT,NOORT HOMES,0
11864,9856000,,1719,LONDON ST,,2015,Palad Design,,0
11928,9865000,,1720,LONDON ST,,2014,,,0
5585,9864000,,1722,LONDON ST,,1943,J.E. CRIPPS,,0
5578,9857000,,1725,LONDON ST,,1987,MRS. H. TENNANT,,0
5584,9863000,,1726,LONDON ST,,1944,N. DOBNEY,,0
9359,9858000,,1729,LONDON ST,,2013,NIRMAL SAHOTA,SIMPLEX DESIGN,0
5583,9862000,,1730,LONDON ST,,1946,J.A. NEILL,,0
5580,9859000,,1733,LONDON ST,,1986,AREA DEVELOPERS,MERLIN DESIGN,0
11743,986000,,1737,LONDON ST,,2014,Simplex Design,,0
9233,9987000,,1801,LONDON ST,,2011,D & S SIDHU,SATENDRA MANN,0
5697,9976000,,1802,LONDON ST,,1941,JACK LANCASTER,,0
5709,9988000,,1805,LONDON ST,,1938,McMILLAN & BELL,,0
5698,9977000,,1806,LONDON ST,,1941,B.C. METALS LTD.,,0
5710,9989000,,1809,LONDON ST,,1948,J.F. COGGER,,0
5699,9978000,,1810,LONDON ST,,1941,A.J. PECK,,0
5711,9990000,,1813,LONDON ST,,1943,JOHN A. COPE,,0
5700,9979000,,1814,LONDON ST,,1944,E.A. SHAW,,0
5712,9991000,,1815,LONDON ST,,1931,J.E. BUMSTEAD,,0
5701,9980000,,1816,LONDON ST,,1997,MANJINDER KADOLA,KINGSWAY PLANS,0
5702,9981000,,1820,LONDON ST,,1938,ANDREW KNOX,,0
5713,9992000,,1821,LONDON ST,,1978,M. CHYCHRUN,,0
5703,9982000,,1824,LONDON ST,,1941,PAUL W. JOHNSON,,0
5714,9993000,,1825,LONDON ST,,2001,MICHAEL NOORT,JOE FERNANDES,0
5715,9994000,,1827,LONDON ST,,1979,R. & R. TOUGH,,0
5704,9983000,,1828,LONDON ST,,1943,G.L. BOLTON,,0
5716,9995000,,1831,LONDON ST,,1940,ALEXANDER MAYERS,,0
5705,9984000,,1834,LONDON ST,,1931,W. RICHARDSON,,0
5706,9985000,,1836,LONDON ST,,1992,HARJIT BHATTI,,0
5717,9996000,,1837,LONDON ST,,1936,J. CORFIELD,,0
5718,9997000,,1839,LONDON ST,,1936,A.E. GREENWOOD,,0
5744,10022000,,1901,LONDON ST,,2006,SANDY LANJI,PALAD DESIGNS,0
5773,10048000,,1902,LONDON ST,,1938,W.J. SCOTT,,0
5745,10023000,,1903,LONDON ST,,1945,J.M. SMITH,,0
5772,10047000,,1904,LONDON ST,,1931,KATHY J. SCOTT,,0
5746,10024000,,1907,LONDON ST,,1937,H.W. JACKSON,,0
5771,10046000,,1908,LONDON ST,,1944,"OLUND, J.",,0
5747,10025000,,1911,LONDON ST,,1937,B.S. JACKSON,,0
5770,10045000,,1912,LONDON ST,,1953,W.S. MYERS,,0
