BLDG_ID,MAPREF,UNITNUM,STRNUM,STRNAM
1373,3482000,,330,KEARY ST
9189,3481002,,331,KEARY ST
1374,3483000,,332,KEARY ST
9170,3481001,,333,KEARY ST
1375,3485000,,336,KEARY ST
1376,3486000,,337,KEARY ST
1378,3492000,,339,KEARY ST
1380,3494000,,340,KEARY ST
1379,3493000,,342,KEARY ST
1382,3497000,,345,KEARY ST
1381,3495000,,346,KEARY ST
1641,3896000,,349,KEARY ST
1640,3895000,,350,KEARY ST
1639,3894000,,352,KEARY ST
1638,3893000,,353,KEARY ST
1636,3891000,,354,KEARY ST
1637,3892000,,355,KEARY ST
1635,3890000,,358,KEARY ST
1634,3889000,,359,KEARY ST
1632,3887000,,360,KEARY ST
1633,3888000,,361,KEARY ST
1631,3886000,,364,KEARY ST
1630,3885000,,365,KEARY ST
1628,3883000,,366,KEARY ST
1629,3884000,,367,KEARY ST
1626,3881000,,369,KEARY ST
1627,3882000,,370,KEARY ST
1624,3878000,,372,KEARY ST
1625,3879000,,373,KEARY ST
1622,3875000,,375,KEARY ST
1623,3877000,,376,KEARY ST
1616,3869000,,378,KEARY ST
1621,3874000,,379,KEARY ST
1615,3868000,,380,KEARY ST
1620,3873000,,381,KEARY ST
1614,3867000,,382,KEARY ST
1617,3870000,,389,KEARY ST
768,2805000,,402,KELLY ST
769,2806000,,404,KELLY ST
742,2773000,,407,KELLY ST
770,2807000,,408,KELLY ST
741,2772000,,409,KELLY ST
771,2808000,,410,KELLY ST
740,2771000,,411,KELLY ST
772,2809000,,412,KELLY ST
739,2770000,,413,KELLY ST
773,2810000,,414,KELLY ST
738,2769000,,415,KELLY ST
774,2811000,,416,KELLY ST
737,2768000,,417,KELLY ST
775,2812000,,418,KELLY ST
736,2767000,,419,KELLY ST
776,2813000,,420,KELLY ST
735,2766000,,421,KELLY ST
777,2814000,,422,KELLY ST
9278,2815000,,424,KELLY ST
734,2765000,,425,KELLY ST
733,2764000,,427,KELLY ST
779,2816000,,428,KELLY ST
732,2763000,,429,KELLY ST
780,2817000,,430,KELLY ST
767,2804000,,441,KELLY ST
794,2831000,,442,KELLY ST
766,2803000,,443,KELLY ST
795,2832000,,444,KELLY ST
796,2833000,,446,KELLY ST
765,2802000,,447,KELLY ST
764,2801000,,449,KELLY ST
797,2834000,,450,KELLY ST
763,2800000,,451,KELLY ST
798,2835000,,452,KELLY ST
762,2799000,,453,KELLY ST
799,2836000,,454,KELLY ST
761,2798000,,455,KELLY ST
800,2837000,,456,KELLY ST
760,2797000,,457,KELLY ST
801,2838000,,458,KELLY ST
759,2796000,,459,KELLY ST
802,2839000,,460,KELLY ST
758,2795000,,461,KELLY ST
803,2840000,,462,KELLY ST
8886,2794000,,463,KELLY ST
804,2841000,,464,KELLY ST
756,2792000,,465,KELLY ST
805,2842000,,466,KELLY ST
755,2791000,,467,KELLY ST
806,2843000,,468,KELLY ST
754,2790000,,469,KELLY ST
807,2844000,,470,KELLY ST
1023,3095000,,501,KELLY ST
1024,3098000,,502,KELLY ST
1022,3094000,,505,KELLY ST
1025,3099000,,506,KELLY ST
1021,3093000,,507,KELLY ST
1026,3100000,,508,KELLY ST
1020,3092000,,509,KELLY ST
1027,3101000,,510,KELLY ST
1019,3091000,,511,KELLY ST
1028,3102000,,512,KELLY ST
1018,3090000,,513,KELLY ST
1029,3103000,,514,KELLY ST
1017,3089000,,515,KELLY ST
1030,3104000,,516,KELLY ST
1016,3088000,,517,KELLY ST
1031,3105000,,518,KELLY ST
1015,3087000,,519,KELLY ST
1032,3106000,,520,KELLY ST
1014,3086000,,521,KELLY ST
1033,3107000,,522,KELLY ST
1013,3085000,,523,KELLY ST
1034,3108000,,524,KELLY ST
11754,2570000,,525,KELLY ST
1035,3109000,,526,KELLY ST
3407,6417000,,815,KENNEDY ST
3411,6425000,,816,KENNEDY ST
3412,6426000,,818,KENNEDY ST
3413,6427000,,820,KENNEDY ST
3415,6429000,,822,KENNEDY ST
2503,4856000,,840,KENT ST
2504,4857000,,842,KENT ST
2505,4858000,,844,KENT ST
2506,4859000,,846,KENT ST
2507,4860000,,848,KENT ST
2519,4872000,,901,KENT ST
2508,4861000,,902,KENT ST
2518,4871000,,905,KENT ST
2509,4862000,,906,KENT ST
2517,4870000,,907,KENT ST
2516,4869000,,909,KENT ST
2510,4863000,,910,KENT ST
9286,4868000,,911,KENT ST
2511,4864000,,912,KENT ST
2514,4867000,,915,KENT ST
2512,4865000,,916,KENT ST
2513,4866000,,917,KENT ST
1387,3585000,,319,KNOX ST
1389,3594000,,331,KNOX ST
1390,3599000,,336,KNOX ST
1197,3249000,,62,KWANTLEN CRT
1198,3250000,,64,KWANTLEN CRT
1196,3248000,,65,KWANTLEN CRT
1199,3251000,,66,KWANTLEN CRT
1195,3247000,,67,KWANTLEN CRT
1200,3252000,,68,KWANTLEN CRT
1194,3246000,,69,KWANTLEN CRT
1201,3253000,,70,KWANTLEN CRT
1193,3245000,,71,KWANTLEN CRT
1202,3254000,,72,KWANTLEN CRT
1192,3244000,,73,KWANTLEN CRT
1203,3255000,,74,KWANTLEN CRT
1191,3243000,,75,KWANTLEN CRT
1204,3256000,,76,KWANTLEN CRT
1190,3242000,,77,KWANTLEN CRT
1205,3257000,,78,KWANTLEN CRT
1189,3241000,,79,KWANTLEN CRT
1206,3258000,,80,KWANTLEN CRT
1188,3240000,,81,KWANTLEN CRT
2475,4827000,,810,LADNER ST
2476,4828000,,816,LADNER ST
2477,4829000,,818,LADNER ST
2478,4830000,,824,LADNER ST
2479,4831000,,902,LADNER ST
2500,4852000,,903,LADNER ST
2499,4851000,,905,LADNER ST
2480,4832000,,906,LADNER ST
2481,4833000,,908,LADNER ST
2498,4850000,,909,LADNER ST
2482,4834000,,910,LADNER ST
2497,4849000,,911,LADNER ST
2483,4835000,,914,LADNER ST
2496,4848000,,915,LADNER ST
2484,4836000,,916,LADNER ST
2495,4847000,,917,LADNER ST
2485,4837000,,918,LADNER ST
2494,4846000,,919,LADNER ST
2486,4838000,,920,LADNER ST
2493,4845000,,921,LADNER ST
2487,4839000,,922,LADNER ST
2492,4844000,,923,LADNER ST
2488,4840000,,924,LADNER ST
2491,4843000,,925,LADNER ST
2489,4841000,,926,LADNER ST
2490,4842000,,927,LADNER ST
4406,8290000,,8,LAGUNA CRT
4408,8290000,,8,LAGUNA CRT
4407,8290000,,8,LAGUNA CRT
4405,8289000,,10,LAGUNA CRT
4403,8289000,"103,105 FL 1-4",12,LAGUNA CRT
4404,8289000,"106, 107 FL 1-4",12,LAGUNA CRT
4402,8289000,"101, 102 FL 1-4",12,LAGUNA CRT
2279,4620000,,901,LAUREL ST
2332,4673000,,902,LAUREL ST
2331,4672000,,904,LAUREL ST
2280,4621000,,905,LAUREL ST
2281,4622000,,907,LAUREL ST
2330,4671000,,908,LAUREL ST
2329,4670000,,910,LAUREL ST
2282,4623000,,911,LAUREL ST
2328,4669000,,912,LAUREL ST
2283,4624000,,913,LAUREL ST
2284,4625000,,915,LAUREL ST
2327,4668000,,916,LAUREL ST
2326,4667000,,918,LAUREL ST
2285,4626000,,919,LAUREL ST
2286,4627000,,921,LAUREL ST
2325,4666000,,922,LAUREL ST
2324,4665000,,924,LAUREL ST
2287,4628000,,925,LAUREL ST
2288,4629000,,927,LAUREL ST
2323,4664000,,928,LAUREL ST
2289,4630000,,931,LAUREL ST
2322,4663000,,932,LAUREL ST
2290,4631000,,933,LAUREL ST
2321,4662000,,934,LAUREL ST
2291,4632000,,935,LAUREL ST
2320,4661000,,936,LAUREL ST
2319,4660000,,938,LAUREL ST
7593,12874000,,231,LAWRENCE ST
7594,12876000,,234,LAWRENCE ST
7592,12871001,,235,LAWRENCE ST
7595,12877000,,236,LAWRENCE ST
7591,12871000,,237,LAWRENCE ST
7596,12878000,,238,LAWRENCE ST
7590,12868000,,241,LAWRENCE ST
11741,12866002,,243,LAWRENCE ST
7597,12884000,Hall,244,LAWRENCE ST
7599,12884000,Rect,244,LAWRENCE ST
7598,12884000,Ch,244,LAWRENCE ST
11742,12866001,,245,LAWRENCE ST
7588,12865000,,247,LAWRENCE ST
9362,13360502,,302,LAWRENCE ST
9363,13360501,,304,LAWRENCE ST
8016,13387000,,309,LAWRENCE ST
8015,13386000,,311,LAWRENCE ST
8002,13361000,,312,LAWRENCE ST
8014,13385002,,313,LAWRENCE ST
9049,13362200,,314,LAWRENCE ST
8013,13385001,,315,LAWRENCE ST
9048,13362100,,316,LAWRENCE ST
8012,13384000,,317,LAWRENCE ST
8011,13383000,,319,LAWRENCE ST
8004,13363000,,320,LAWRENCE ST
8010,13382000,,323,LAWRENCE ST
8005,13364000,,324,LAWRENCE ST
8006,13365000,,328,LAWRENCE ST
2521,4874000,,912,LEE ST
2522,4875000,,914,LEE ST
2524,4877000,,915,LEE ST
2523,4876000,,916,LEE ST
138,526000,,38,LEOPOLD PL
137,522000,,44,LEOPOLD PL
136,521000,,48,LEOPOLD PL
135,520000,,50,LEOPOLD PL
9090,6334000,,315,LEVI ST
2565,4918000,,601,LIDSTER PL
2564,4917000,,605,LIDSTER PL
2560,4913000,,606,LIDSTER PL
2559,4912000,,606,LIDSTER PL
2563,4916000,,609,LIDSTER PL
2561,4914000,,610,LIDSTER PL
2562,4915000,,614,LIDSTER PL
2856,5448000,,305,LIVERPOOL ST
2860,5451000,,309,LIVERPOOL ST
2861,5451001,,311,LIVERPOOL ST
2862,5453000,,315,LIVERPOOL ST
493,1432000,,513,LIVERPOOL ST
8632,15710000,,924,LONDON PL
8646,15719005,,927,LONDON PL
8633,15711000,,928,LONDON PL
8645,15719004,,931,LONDON PL
8634,15712000,,932,LONDON PL
8644,15719003,,935,LONDON PL
8635,15713000,,936,LONDON PL
8643,15719002,,939,LONDON PL
8636,15714000,,940,LONDON PL
8642,15719001,,945,LONDON PL
8637,15715000,,946,LONDON PL
8641,15719000,,949,LONDON PL
8638,15716000,,950,LONDON PL
8639,15717000,,954,LONDON PL
8640,15718000,,955,LONDON PL
5856,10131000,,801,LONDON ST
5857,10132000,,805,LONDON ST
5887,10161000,,808,LONDON ST
5858,10133000,,809,LONDON ST
5859,10134000,,811,LONDON ST
5886,10160000,,812,LONDON ST
5885,10159000,,814,LONDON ST
5884,10158000,,818,LONDON ST
5860,10135000,,819,LONDON ST
5883,10157000,,822,LONDON ST
5882,10156000,,824,LONDON ST
5861,10136000,,825,LONDON ST
5862,10137000,,901,LONDON ST
5881,10155000,,902,LONDON ST
5863,10138000,,903,LONDON ST
5880,10154000,,904,LONDON ST
5864,10139000,,905,LONDON ST
5879,10153000,,906,LONDON ST
5878,10152000,,908,LONDON ST
5865,10140000,,909,LONDON ST
5866,10141000,,911,LONDON ST
9272,10150000,,912,LONDON ST
5875,10149000,,914,LONDON ST
5867,10142000,,915,LONDON ST
5868,10143000,,917,LONDON ST
5101,9373000,,1007,LONDON ST
5086,9358000,,1008,LONDON ST
5100,9372000,,1009,LONDON ST
5087,9359000,,1010,LONDON ST
5088,9360000,,1012,LONDON ST
5099,9371000,,1013,LONDON ST
5089,9361000,,1014,LONDON ST
5098,9370000,,1015,LONDON ST
5097,9369000,,1017,LONDON ST
5096,9368000,,1019,LONDON ST
5090,9362000,,1024,LONDON ST
5091,9363000,,1026,LONDON ST
5150,9418000,,1101,LONDON ST
5151,9419000,,1103,LONDON ST
5149,9417000,,1107,LONDON ST
5132,9402000,,1108,LONDON ST
5148,9416000,,1109,LONDON ST
5147,9415000,,1113,LONDON ST
5133,9403000,,1114,LONDON ST
5146,9414000,,1115,LONDON ST
5134,9404000,,1116,LONDON ST
5145,9413000,,1119,LONDON ST
5135,9405000,,1120,LONDON ST
5136,9406000,,1122,LONDON ST
5143,9412000,,1123,LONDON ST
5144,9412000,,1123A,LONDON ST
5137,9407000,,1124,LONDON ST
5220,9477000,,1202,LONDON ST
5243,9518000,,1205,LONDON ST
5210,9476000,/1208/1210/1212,1206,LONDON ST
5244,9519000,,1207,LONDON ST
5245,9520000,,1209,LONDON ST
5246,9521000,,1211,LONDON ST
5209,9476000,/1216/1218/1220,1214,LONDON ST
5247,9522000,,1215,LONDON ST
5248,9523000,,1217,LONDON ST
5249,9524000,,1219,LONDON ST
5332,9611000,,1307,LONDON ST
11863,9598000,,1308,LONDON ST
5347,9627000,,1401,LONDON ST
5366,9646000,,1402,LONDON ST
5348,9628000,,1405,LONDON ST
5365,9645000,,1406,LONDON ST
5349,9629000,,1407,LONDON ST
5364,9644000,,1410,LONDON ST
5350,9630000,,1411,LONDON ST
5363,9643000,,1414,LONDON ST
5351,9631000,,1415,LONDON ST
5362,9642000,,1418,LONDON ST
5352,9632000,,1419,LONDON ST
5361,9641000,,1422,LONDON ST
5353,9633000,,1423,LONDON ST
5354,9634000,,1425,LONDON ST
5360,9640000,,1426,LONDON ST
5355,9635000,,1427,LONDON ST
5356,9636000,,1429,LONDON ST
5359,9639000,,1430,LONDON ST
5358,9638000,,1434,LONDON ST
5357,9637000,,1438,LONDON ST
5480,9760000,,1501,LONDON ST
5463,9743000,,1502,LONDON ST
5464,9744000,,1504,LONDON ST
5465,9745000,,1506,LONDON ST
5479,9759000,,1507,LONDON ST
9249,9758000,,1511,LONDON ST
5466,9746000,,1514,LONDON ST
5477,9757000,,1515,LONDON ST
5476,9756000,,1517,LONDON ST
5467,9747000,,1520,LONDON ST
5468,9748000,,1522,LONDON ST
9289,9755000,,1523,LONDON ST
5474,9754000,,1525,LONDON ST
5469,9749000,,1528,LONDON ST
5473,9753000,,1529,LONDON ST
5470,9750000,,1530,LONDON ST
5471,9751000,,1534,LONDON ST
5542,9821000,,1604,LONDON ST
5545,9824000,,1605,LONDON ST
5546,9825000,,1609,LONDON ST
5541,9820000,,1610,LONDON ST
5540,9819000,,1614,LONDON ST
5547,9826000,,1615,LONDON ST
9046,9818000,,1616,LONDON ST
5548,9827000,,1619,LONDON ST
5549,9828000,,1621,LONDON ST
5538,9817000,,1622,LONDON ST
5550,9829000,,1625,LONDON ST
5537,9816000,,1628,LONDON ST
5551,9830000,,1629,LONDON ST
5536,9815000,,1630,LONDON ST
5535,9814000,,1632,LONDON ST
5552,9831000,,1633,LONDON ST
5572,9851000,,1701,LONDON ST
5591,9870000,,1702,LONDON ST
8896,9852000,,1703,LONDON ST
5590,9869000,,1706,LONDON ST
5574,9853000,,1709,LONDON ST
5589,9868000,,1710,LONDON ST
5575,9854000,,1711,LONDON ST
5588,9867000,,1714,LONDON ST
5576,9855000,,1715,LONDON ST
5587,9866000,,1716,LONDON ST
11864,9856000,,1719,LONDON ST
11928,9865000,,1720,LONDON ST
5585,9864000,,1722,LONDON ST
5578,9857000,,1725,LONDON ST
5584,9863000,,1726,LONDON ST
9359,9858000,,1729,LONDON ST
5583,9862000,,1730,LONDON ST
5580,9859000,,1733,LONDON ST
11743,986000,,1737,LONDON ST
9233,9987000,,1801,LONDON ST
5697,9976000,,1802,LONDON ST
5709,9988000,,1805,LONDON ST
5698,9977000,,1806,LONDON ST
5710,9989000,,1809,LONDON ST
5699,9978000,,1810,LONDON ST
5711,9990000,,1813,LONDON ST
5700,9979000,,1814,LONDON ST
5712,9991000,,1815,LONDON ST
5701,9980000,,1816,LONDON ST
5702,9981000,,1820,LONDON ST
5713,9992000,,1821,LONDON ST
5703,9982000,,1824,LONDON ST
5714,9993000,,1825,LONDON ST
5715,9994000,,1827,LONDON ST
5704,9983000,,1828,LONDON ST
5716,9995000,,1831,LONDON ST
5705,9984000,,1834,LONDON ST
5706,9985000,,1836,LONDON ST
5717,9996000,,1837,LONDON ST
5718,9997000,,1839,LONDON ST
5744,10022000,,1901,LONDON ST
5773,10048000,,1902,LONDON ST
5745,10023000,,1903,LONDON ST
5772,10047000,,1904,LONDON ST
5746,10024000,,1907,LONDON ST
5771,10046000,,1908,LONDON ST
5747,10025000,,1911,LONDON ST
5770,10045000,,1912,LONDON ST
5769,10044000,,1916,LONDON ST
5748,10026000,,1917,LONDON ST
5749,10027000,,1919,LONDON ST
5768,10043000,,1920,LONDON ST
5750,10028000,,1923,LONDON ST
5767,10042000,,1924,LONDON ST
5751,10029000,,1927,LONDON ST
5766,10041000,,1930,LONDON ST
5752,10030000,,1931,LONDON ST
5765,10040000,,1932,LONDON ST
5753,10031000,,1935,LONDON ST
5764,10039000,,1936,LONDON ST
5754,10032000,,1939,LONDON ST
5755,10032000,,1941,LONDON ST
5762,10038000,,1942A,LONDON ST
9059,10038000,,1942,LONDON ST
5757,10034000,,1943,LONDON ST
5756,10033000,,1945,LONDON ST
8594,15665001,,2005,LONDON ST
11773,15667000,,2009,LONDON ST
8573,15643000,,2010,LONDON ST
8596,15668000,,2013,LONDON ST
8572,15642000,,2014,LONDON ST
8571,15641000,,2018,LONDON ST
8598,15670000,,2023,LONDON ST
8570,15640000,,2024,LONDON ST
8599,15671000,,2025,LONDON ST
8569,15639000,,2028,LONDON ST
8600,15672000,,2029,LONDON ST
8568,15638000,,2032,LONDON ST
8601,15673000,,2033,LONDON ST
8567,15637000,,2036,LONDON ST
8608,15681000,,2101,LONDON ST
8554,15625000,,2106,LONDON ST
8609,15682000,,2107,LONDON ST
8610,15683000,,2109,LONDON ST
8553,15624000,,2110,LONDON ST
8552,15623000,,2114,LONDON ST
8611,15684000,,2115,LONDON ST
8612,15685000,,2119,LONDON ST
8551,15622000,,2120,LONDON ST
8613,15686000,,2121,LONDON ST
8550,15621000,,2124,LONDON ST
9311,15620000,,2126,LONDON ST
8614,15687000,,2127,LONDON ST
8548,15619000,,2130,LONDON ST
8547,15618000,,2140,LONDON ST
8617,15690001,,2201,LONDON ST
8537,15608001,,2202,LONDON ST
8536,15608000,,2206,LONDON ST
8535,15607000,,2210,LONDON ST
8534,15606000,,2214,LONDON ST
8533,15605000,,2218,LONDON ST
8532,15604000,,2222,LONDON ST
11744,15603000,,2230,LONDON ST
8529,15602000,,2232,LONDON ST
8528,15601000,,2234,LONDON ST
8618,15691000,,2235,LONDON ST
8619,15691001,,2237,LONDON ST
8620,15692000,,2239,LONDON ST
9008,15600000,,2244,LONDON ST
9290,15704000,,2301,LONDON ST
8627,15705000,,2305,LONDON ST
8518,15591000,,2306,LONDON ST
8628,15706000,,2309,LONDON ST
8517,15590000,,2310,LONDON ST
9310,15707000,,2311,LONDON ST
8516,15589000,,2312,LONDON ST
8630,15708000,,2317,LONDON ST
8515,15588000,,2318,LONDON ST
8514,15587000,,2320,LONDON ST
8631,15709000,,2323,LONDON ST
3355,6310000,,305,LOUELLEN ST
3354,6309000,,307,LOUELLEN ST
3353,6308000,,309,LOUELLEN ST
3352,6307000,,311,LOUELLEN ST
3400,6399000,,313,LOUELLEN ST
3399,6398000,,319,LOUELLEN ST
3398,6397000,,325,LOUELLEN ST
3397,6396000,,327,LOUELLEN ST
3392,6387000,,331,LOUELLEN ST
3391,6386000,,333,LOUELLEN ST
3729,6898000,,418,LOUELLEN ST
260,807001,,212,MANITOBA ST
268,823000,,213,MANITOBA ST
267,822000,,215,MANITOBA ST
259,807000,,216,MANITOBA ST
266,821000,,217,MANITOBA ST
265,818000,,220,MANITOBA ST
274,829000,,223,MANITOBA ST
264,817000,,228,MANITOBA ST
8278,15340100,,2201,MARINE DR
8281,15343000,,2312,MARINE DR
8395,15466001,,2345,MARINE DR
3925,7534000,,1911,MARINE WAY
3924,7533000,,1915,MARINE WAY
3923,7531000,,1917,MARINE WAY
3911,7511000,,1921,MARINE WAY
3910,7510000,,1923,MARINE WAY
3909,7509000,,1927,MARINE WAY
3908,7508000,,1931,MARINE WAY
8697,15779000,,2005,MARINE WAY
8702,15785000,,2013,MARINE WAY
8694,15777000,,2021,MARINE WAY
8706,15791000,,2025,MARINE WAY
8707,15792501,,2033,MARINE WAY
8682,15763000,,2079,MARINE WAY
8683,15764000,,2101,MARINE WAY
8684,15765000,,2105,MARINE WAY
8686,15767000,,2109,MARINE WAY
8685,15766000,,2119,MARINE WAY
8679,15756000,,2121,MARINE WAY
8680,15757000,,2125,MARINE WAY
8678,15753000,,2129,MARINE WAY
8677,15752000,,2135,MARINE WAY
8280,15342000,,2139,MARINE WAY
8279,15341000,,2141,MARINE WAY
8282,15344000,,2313,MARINE WAY
2144,4474000,,727,MASSEY ST
2145,4475000,,732,MASSEY ST
2696,5163000,,803,MASSEY ST
2717,5185000,,811,MASSEY ST
2714,5182000,,812,MASSEY ST
2678,5145000,,812,MASSEY ST
2716,5184000,,815,MASSEY ST
2679,5146000,,816,MASSEY ST
2715,5183000,,817,MASSEY ST
2680,5147000,,818,MASSEY ST
2681,5148000,,822,MASSEY ST
2713,5181000,,823,MASSEY ST
2682,5149000,,824,MASSEY ST
2712,5180000,,827,MASSEY ST
2683,5150000,,828,MASSEY ST
2684,5151000,,830,MASSEY ST
2711,5179000,,831,MASSEY ST
2710,5178000,,833,MASSEY ST
2685,5152000,,834,MASSEY ST
2709,5177000,,835,MASSEY ST
2668,5071000,,906,MASSEY ST
2671,5089000,,909,MASSEY ST
2669,5072000,,910,MASSEY ST
2670,5073000,,914,MASSEY ST
2592,4994000,,918,MASSEY ST
2591,4993000,,920,MASSEY ST
4383,8144001,,1515,MAYES ST
4382,8144000,,1521,MAYES ST
588,1612001,,315,MCBRIDE BLVD
9340,10305000,,715,MCBRIDE BLVD
5980,10305000,,751,MCBRIDE BLVD
8970,11127502,,800,MCBRIDE BLVD
8971,11127501,,800,MCBRIDE BLVD
6508,11221000,,815,MCBRIDE BLVD
6510,11226000,,825,MCBRIDE BLVD
6502,11210000,,841,MCBRIDE BLVD
6503,11212000,,845,MCBRIDE BLVD
6504,11213000,,855,MCBRIDE BLVD
6457,11151000,,905,MCBRIDE BLVD
8880,3713501,,502,MCDONALD ST
1452,3712001,,503,MCDONALD ST
1449,3711001,,505,MCDONALD ST
1450,3711002,,507,MCDONALD ST
1445,3706000,,509,MCDONALD ST
1446,3707000,,511,MCDONALD ST
1447,3708000,,513,MCDONALD ST
1448,3709000,,515,MCDONALD ST
1465,3724000,,520,MCDONALD ST
1442,3703001,,525,MCDONALD ST
9159,3702200,,527,MCDONALD ST
1439,3701000,,529,MCDONALD ST
7969,13317001,,302,MCGILLIVRAY PL
7970,13317002,,306,MCGILLIVRAY PL
7995,13317027,,307,MCGILLIVRAY PL
7971,13317003,,310,MCGILLIVRAY PL
7994,13317026,,311,MCGILLIVRAY PL
7993,13317025,,313,MCGILLIVRAY PL
7972,13317004,,314,MCGILLIVRAY PL
7992,13317024,,317,MCGILLIVRAY PL
7973,13317005,,318,MCGILLIVRAY PL
7991,13317023,,321,MCGILLIVRAY PL
7974,13317006,,322,MCGILLIVRAY PL
7990,13317022,,325,MCGILLIVRAY PL
7975,13317007,,326,MCGILLIVRAY PL
7989,13317021,,329,MCGILLIVRAY PL
7976,13317008,,330,MCGILLIVRAY PL
7988,13317020,,333,MCGILLIVRAY PL
7977,13317009,,334,MCGILLIVRAY PL
7987,13317019,,337,MCGILLIVRAY PL
7978,13317010,,338,MCGILLIVRAY PL
7986,13317018,,341,MCGILLIVRAY PL
7979,13317011,,342,MCGILLIVRAY PL
7985,13317017,,345,MCGILLIVRAY PL
7980,13317012,,346,MCGILLIVRAY PL
7984,13317016,,349,MCGILLIVRAY PL
7981,13317013,,350,MCGILLIVRAY PL
7983,13317015,,353,MCGILLIVRAY PL
7982,13317014,,357,MCGILLIVRAY PL
345,1062000,,109,MCINNES ST
376,1119000,,124,MCINNES ST
2103,4435000,,725,MCKAY ST
2102,4434000,,727,MCKAY ST
2141,4471000,,728,MCKAY ST
2171,4495000,,733,MCKAY ST
4718,8824000,,528,MCMARTIN ST
3377,6365000,,319,MCPHADEN ST
3380,6368000,,320,MCPHADEN ST
8701,15784000,,2012,MEAD ST
8121,13940000,,314,MERCER ST
8122,13941000,,318,MERCER ST
8106,13894000,,342,MERCER ST
114,444000,,47,MERIVALE ST
185,643000,,56,MERIVALE ST
195,651000,,63,MERIVALE ST
229,742000,,74,MERIVALE ST
11759,789000,,85,MERIVALE ST
2915,5518000,,805,MILTON ST
2916,5519000,,807,MILTON ST
2918,5520502,,809,MILTON ST
2917,5520501,,811,MILTON ST
2911,5513000,,812,MILTON ST
2919,5521001,,815,MILTON ST
2908,5508000,,818,MILTON ST
2921,5522000,,819,MILTON ST
2909,5509000,,820,MILTON ST
1147,3199000,,67,MINER ST
1214,3266000,,69,MINER ST
1213,3265000,,71,MINER ST
1212,3264000,,73,MINER ST
1148,3199000,,74,MINER ST
1211,3263000,,75,MINER ST
1210,3262000,,77,MINER ST
1209,3261000,,79,MINER ST
1208,3260000,,81,MINER ST
1216,3268000,,87,MINER ST
1217,3269000,,89,MINER ST
1218,3270000,,91,MINER ST
1219,3271000,,93,MINER ST
1220,3272000,,95,MINER ST
1221,3273000,,97,MINER ST
1550,3801000,,101/103,MINER ST
1232,3313000,,106,MINER ST
1233,3314000,,108,MINER ST
1222,3302000,,110,MINER ST
1223,3302001,,112,MINER ST
1234,3315000,,114,MINER ST
1235,3316000,,116,MINER ST
1236,3317000,,118,MINER ST
6533,11250000,,35,MOTT CRES
6534,11251000,,39,MOTT CRES
6535,11252000,,43,MOTT CRES
6536,11253000,,47,MOTT CRES
6537,11254000,,51,MOTT CRES
6538,11255000,,55,MOTT CRES
6539,11256000,,59,MOTT CRES
6540,11257000,,63,MOTT CRES
6541,11258000,,67,MOTT CRES
6479,11175000,,68,MOTT CRES
6542,11259000,,69,MOTT CRES
6480,11176000,,70,MOTT CRES
6543,11260000,,71,MOTT CRES
6481,11177000,,72,MOTT CRES
6544,11261000,,73,MOTT CRES
6482,11178000,,74,MOTT CRES
6545,11262000,,75,MOTT CRES
6483,11179000,,76,MOTT CRES
6546,11263000,,77,MOTT CRES
6484,11180000,,78,MOTT CRES
6547,11264000,,79,MOTT CRES
6485,11181000,,80,MOTT CRES
6548,11265000,,81,MOTT CRES
6486,11182000,,82,MOTT CRES
6549,11266000,,83,MOTT CRES
6487,11183000,,84,MOTT CRES
6550,11267000,,85,MOTT CRES
6488,11184000,,86,MOTT CRES
6551,11268000,,87,MOTT CRES
6489,11185000,,88,MOTT CRES
6552,11269000,,89,MOTT CRES
6490,11186000,,90,MOTT CRES
6553,11270000,,91,MOTT CRES
6554,11271000,,93,MOTT CRES
2952,5559000,,202,MOWAT ST
2948,5554000,,212,MOWAT ST
2949,5555000,,214,MOWAT ST
2945,5550000,,215,MOWAT ST
2950,5556000,,216,MOWAT ST
2951,5557000,,218,MOWAT ST
2992,5708000,,224,MOWAT ST
2991,5707000,,225,MOWAT ST
2993,5709000,,226,MOWAT ST
2994,5711000,,230,MOWAT ST
4755,8907000,,1006,NANAIMO ST
4777,8929000,,1009,NANAIMO ST
4778,8930000,,1013,NANAIMO ST
4756,8909000,,1014,NANAIMO ST
4757,8910000,,1016,NANAIMO ST
4758,8911000,,1018,NANAIMO ST
4779,8931000,,1019,NANAIMO ST
4759,8912000,,1022,NANAIMO ST
4780,8933000,,1025,NANAIMO ST
4760,8913000,,1026,NANAIMO ST
4781,8934000,,1027,NANAIMO ST
4761,8914000,,1028,NANAIMO ST
4762,8915000,,1030,NANAIMO ST
4782,8935000,,1031,NANAIMO ST
4763,8916000,,1032,NANAIMO ST
4764,8917000,,1034,NANAIMO ST
4765,8918000,,1036,NANAIMO ST
4783,8936000,,1037,NANAIMO ST
4784,8937000,,1057,NANAIMO ST
8915,9075000,,1059,NANAIMO ST
4891,9076000,,1101,NANAIMO ST
4872,9054000,,1102,NANAIMO ST
4892,9077000,,1103,NANAIMO ST
11745,9055000,,1104,NANAIMO ST
4893,9078000,,1105,NANAIMO ST
4874,9056000,,1106,NANAIMO ST
4894,9079000,,1107,NANAIMO ST
4875,9057000,,1108,NANAIMO ST
4895,9080000,,1109,NANAIMO ST
4876,9058000,,1110,NANAIMO ST
