BLDG_ID,MAPREF,UNITNUM,STRNUM,STRNAM,NUM_B_GRND,NUM_A_GRND,NUM_MEZZ,SQM_SITCVR,SQM_FTPRNT,NUM_RES,SQM_B_GRND,SQM_A_GRND
519,1501000,,655,E COLUMBIA ST,1,2,0,68.1,68.1,1,57.69,125.79
518,1500000,,661,E COLUMBIA ST,1,2,0,60.2,60.2,1,60.2,120.4
2122,4455000,,104,E DURHAM ST,1,1,0,135.73,115.01,2,135.73,115.01
9088,4438000,,105,E DURHAM ST,1,1,0,122.26,122.26,1,119.84,122.26
9091,4454000,,108,E DURHAM ST,1,1,0,179.95,179.95,2,154.03,179.95
2106,4439000,,109,E DURHAM ST,1,1,0,97.92,119.19,2,97.27,119.19
2107,4440000,,111,E DURHAM ST,1,1,0,128.02,128.02,1,71.07,128.02
2120,4453000,,112,E DURHAM ST,1,1,0,120.4,120.4,1,110.37,120.4
2119,4452000,,114,E DURHAM ST,1,1,0,93.65,80.27,1,93.65,80.27
2108,4441000,,115,E DURHAM ST,1,1,0,116.69,116.69,1,116.69,116.69
2118,4451000,,116,E DURHAM ST,1,1,0,97.27,97.27,1,97.27,97.27
2109,4442000,,117,E DURHAM ST,1,1,0,91.23,91.23,1,91.23,91.23
2117,4450000,,120,E DURHAM ST,1,1,0,109.44,109.44,1,109.44,109.44
2110,4443000,,121,E DURHAM ST,1,1,0,104.61,104.61,1,104.61,104.61
2116,4449000,,122,E DURHAM ST,1,1,0,80.27,80.27,1,80.27,80.27
2111,4444000,,123,E DURHAM ST,1,1,0,96.62,96.62,1,96.62,96.62
2115,4448000,,126,E DURHAM ST,1,1,0,133.78,133.78,2,147.16,133.78
2112,4445000,,127,E DURHAM ST,1,1,0,123.1,123.1,1,123.1,123.1
2114,4447000,,128,E DURHAM ST,1,1,0,92.44,92.44,1,92.44,92.44
2113,4446000,,129,E DURHAM ST,1,1,0,113.06,113.06,2,113.06,113.06
2149,4479000,,132,E DURHAM ST,1,1,0,137.5,137.5,2,137.5,137.5
2148,4478000,,135,E DURHAM ST,1,1,0,97.27,97.27,1,97.27,97.27
2150,4480000,,136,E DURHAM ST,1,1,0,91.32,91.32,1,91.32,91.32
2151,4481000,,138,E DURHAM ST,1,2,0,104.05,104.05,1,95.5,167.97
2147,4477000,,139,E DURHAM ST,1,1,0,101.45,101.45,1,101.45,101.45
2146,4476000,,141,E DURHAM ST,1,1,0,124.77,124.77,1,124.77,124.77
2152,4482000,,142,E DURHAM ST,1,1,0,86.21,86.21,2,86.21,86.21
2153,4483000,,144,E DURHAM ST,1,1,0,134.52,134.52,1,41.62,134.52
2154,4484000,,146,E DURHAM ST,1,1,0,101.54,101.54,1,101.54,101.54
2155,4485000,,202,E DURHAM ST,1,1,0,116.59,116.59,2,116.59,116.59
2143,4473000,,205,E DURHAM ST,1,1,0,117.8,117.8,1,117.8,117.8
2142,4472000,,207,E DURHAM ST,1,1,0,108.14,108.14,1,108.14,108.14
2156,4486000,,208,E DURHAM ST,1,1,0,122.35,122.35,1,97.46,122.35
2157,4487000,,210,E DURHAM ST,1,1,0,206.43,139.45,1,206.43,139.45
6507,11220000,,3,E EIGHTH AVE,0,1,0,153.48,153.48,0,0,153.48
6496,11192000,,39,E EIGHTH AVE,1,1,0,153.66,153.66,1,122.45,153.66
6497,11193000,,45,E EIGHTH AVE,1,1,0,125.05,125.05,2,125.05,125.05
6498,11194000,,49,E EIGHTH AVE,1,1,0,127.09,127.09,1,127.09,127.09
6499,11195000,,53,E EIGHTH AVE,1,1,0,129.14,129.14,2,129.14,129.14
6500,11196000,,57,E EIGHTH AVE,1,1,0,120.03,120.03,1,120.03,120.03
6501,11197000,,61,E EIGHTH AVE,1,1,0,114.36,114.36,1,114.36,114.36
6505,11218000,,65,E EIGHTH AVE,1,1,0,116.5,116.5,1,114.27,116.5
6506,11219000,,95,E EIGHTH AVE,1,1,0,107.58,107.58,2,107.58,107.58
2569,4940000,,104,E EIGHTH AVE,1,1,0,118.17,118.17,2,118.17,118.17
2621,5023000,,107,E EIGHTH AVE,1,1,0,156.45,156.45,1,71.72,156.45
2571,4942000,,108,E EIGHTH AVE,1,2,0,95.41,95.41,2,95.41,123.84
2622,5024000,,111,E EIGHTH AVE,1,1,0,178,178,1,132.29,178
9087,4943000,,112,E EIGHTH AVE,1,1,0,120.4,120.4,1,90.3,120.4
2573,4944000,,114,E EIGHTH AVE,1,1,0,81.94,81.94,1,81.94,81.94
2574,4945000,,116,E EIGHTH AVE,1,1,0,86.31,86.31,1,86.31,86.31
2623,5025000,,117,E EIGHTH AVE,1,1,0,142.98,142.98,1,142.98,142.98
2624,5026000,,119,E EIGHTH AVE,1,1,0,140.47,140.47,1,140.47,140.47
2575,4946000,,120,E EIGHTH AVE,1,1,0,68.84,68.84,1,68.84,68.84
2576,4947000,,122,E EIGHTH AVE,1,1,0,79.71,79.71,1,79.71,79.71
2625,5027000,,123,E EIGHTH AVE,1,1,0,165.83,165.83,2,165.83,165.83
2577,4948000,,126,E EIGHTH AVE,1,1,0,96.25,96.25,1,96.25,96.25
2626,5028000,,127,E EIGHTH AVE,0,1,0,170.29,170.29,1,0,170.29
2578,4949000,,128,E EIGHTH AVE,1,2,0,90.3,90.3,1,90.3,122.82
2133,4466000,,132,E EIGHTH AVE,1,1,0,103.59,103.59,1,103.59,103.59
2674,5141000,,135,E EIGHTH AVE,1,1,0,112.04,112.04,1,112.04,112.04
2134,4467000,,136,E EIGHTH AVE,1,1,0,205.41,205.41,2,194.26,205.41
2675,5142000,,137,E EIGHTH AVE,1,1,0,113.25,113.25,2,113.25,113.25
2135,4468000,,140,E EIGHTH AVE,1,1,0,161.09,161.09,2,161.09,161.09
2676,5143000,,141,E EIGHTH AVE,1,1,0,94.2,94.2,2,94.2,94.2
2677,5144000,,143,E EIGHTH AVE,1,1,0,136.29,136.29,1,92.16,136.29
2136,4469000,,144,E EIGHTH AVE,1,1,0,96.62,96.62,1,96.62,96.62
2137,4470000,,202,E EIGHTH AVE,1,1,0,93.27,93.27,2,93.27,93.27
2138,4470001,,206,E EIGHTH AVE,1,1,0,126.44,126.44,2,126.44,126.44
2697,5164000,,207,E EIGHTH AVE,1,1,0,107.67,107.67,2,107.67,107.67
2698,5165000,,209,E EIGHTH AVE,1,1,0,125.33,125.33,1,124.49,125.33
2139,4470002,,210,E EIGHTH AVE,1,1,0,97.27,97.27,1,97.27,97.27
2699,5166000,,211,E EIGHTH AVE,1,1,0,163.79,163.79,1,102.1,163.79
2140,4470003,,214,E EIGHTH AVE,1,1,0,187.01,187.01,2,181.07,187.01
2172,4495003,,220,E EIGHTH AVE,1,1,0,134.71,134.71,1,134.71,134.71
2363,4705000,,221,E EIGHTH AVE,1,1,0,90.3,90.3,2,90.3,90.3
2362,4704000,,223,E EIGHTH AVE,1,1,0,78.41,78.41,2,78.41,78.41
2173,4495005,,224,E EIGHTH AVE,1,1,0,87.33,87.33,2,87.33,87.33
2361,4703000,,227,E EIGHTH AVE,1,1,0,78.69,78.69,2,78.69,78.69
2360,4702000,,231,E EIGHTH AVE,1,2,0,75.44,75.44,2,75.44,97.36
2175,4498000,,232,E EIGHTH AVE,1,1,0,124.86,124.86,2,124.86,124.86
9251,4499000,,234,E EIGHTH AVE,0,2,0,96.34,84.36,2,0,180.6
2177,4500000,,238,E EIGHTH AVE,1,1,0,109.81,109.81,1,109.81,109.81
2402,4751000,,239,E EIGHTH AVE,1,1,0,105.91,105.91,1,105.91,105.91
9102,4502000,,240,E EIGHTH AVE,1,1,0,141.21,141.21,1,141.21,141.21
2403,4752000,,243,E EIGHTH AVE,1,2,0,82.22,82.22,1,82.22,119.01
2179,4504000,,244,E EIGHTH AVE,1,1,0,112.04,112.04,1,112.04,112.04
2404,4753000,,245,E EIGHTH AVE,1,1,0,51.65,51.65,1,51.65,51.65
2405,4754000,,249,E EIGHTH AVE,1,2,0,55.37,55.37,1,55.37,96.43
2180,4505000,,250,E EIGHTH AVE,1,1,0,134.71,134.71,1,108.6,134.71
2406,4755000,,253,E EIGHTH AVE,1,1,0,78.04,78.04,1,32.33,78.04
2195,4524000,,302,E EIGHTH AVE,1,1,0,107.4,107.4,2,32.7,107.4
2196,4525000,,304,E EIGHTH AVE,1,1,0,106.47,106.47,1,106.47,106.47
2765,5247000,,305,E EIGHTH AVE,1,2,0,85.1,85.1,1,70.79,106.65
9101,4526000,,306,E EIGHTH AVE,0,2,0,123.56,123.56,1,0,247.12
2198,4527000,,308,E EIGHTH AVE,1,2,0,65.78,65.78,1,65.78,92.53
2764,5246000,,309,E EIGHTH AVE,1,1,0,144.65,144.65,1,72.46,144.65
2199,4528000,,310,E EIGHTH AVE,1,1,0,72.84,72.84,2,72.84,72.84
2200,4529000,,312,E EIGHTH AVE,1,1,0,106.19,106.19,1,106.19,106.19
2202,4531000,,314,E EIGHTH AVE,1,2,0,88.26,88.26,1,88.26,144.74
2763,5245000,,315,E EIGHTH AVE,1,2,0,80.73,80.73,1,80.73,106.75
2762,5244000,,319,E EIGHTH AVE,1,1,0,91.7,91.7,1,91.7,91.7
2780,5264000,,325,E EIGHTH AVE,0,1,0,93.65,93.65,1,0,93.65
2781,5265000,,327,E EIGHTH AVE,1,1,0,70.23,70.23,1,70.23,70.23
11943,5266000,,331,E EIGHTH AVE,0,2,1,131.2,131.2,2,0,231.01
2783,5267000,,333,E EIGHTH AVE,1,1,0,91.42,91.42,1,91.42,91.42
2241,4582000,,334,E EIGHTH AVE,1,1,0,102.66,102.66,2,102.66,102.66
2242,4583000,,338,E EIGHTH AVE,1,1,0,58.53,58.53,1,116.5,58.53
2785,5269000,,339,E EIGHTH AVE,1,1,0,91.7,91.7,1,91.7,91.7
2243,4585000,,340,E EIGHTH AVE,1,2,0,74.69,74.69,1,74.69,105.35
2244,4586000,,342,E EIGHTH AVE,1,2,0,119.66,119.66,2,119.66,170.94
2786,5270000,,343,E EIGHTH AVE,1,2,0,104.7,104.7,0,104.7,143.07
2245,4587000,,344,E EIGHTH AVE,1,2,0,100.43,100.43,1,90.21,133.87
2787,5271000,,345,E EIGHTH AVE,1,1,0,101.82,101.82,1,101.82,101.82
2246,4588000,,346,E EIGHTH AVE,1,2,0,120.77,120.77,2,120.77,145.86
2247,4588001,,348,E EIGHTH AVE,1,1,0,90.02,90.02,2,90.02,90.02
2788,5272000,,349,E EIGHTH AVE,1,1,0,78.69,78.69,1,78.69,78.69
2248,4589001,,350,E EIGHTH AVE,0,2,0,111.02,86.49,2,0,197.51
2789,5273000,,351,E EIGHTH AVE,1,1,0,97.73,97.73,2,97.73,97.73
2249,4589002,,352,E EIGHTH AVE,0,2,0,117.34,86.77,2,0,204.11
2790,5274000,,353,E EIGHTH AVE,1,1,0,92.07,92.07,1,92.07,92.07
2250,4590000,,354,E EIGHTH AVE,0,2,0,114.74,114.74,2,0,202.34
2251,4590001,,356,E EIGHTH AVE,0,2,0,114.74,114.74,2,0,202.34
2252,4592000,,358,E EIGHTH AVE,1,1,0,147.25,147.25,1,147.25,147.25
1766,4083000,,411,E EIGHTH AVE,1,1,0,97.08,97.08,1,62.71,97.08
1765,4082000,,415,E EIGHTH AVE,1,1,0,96.06,96.06,1,96.06,96.06
1764,4081000,,419,E EIGHTH AVE,1,1,0,80.36,80.36,1,80.36,80.36
1763,4080000,,423,E EIGHTH AVE,1,1,0,90.95,90.95,1,88.72,90.95
1717,4034000,,424,E EIGHTH AVE,1,1,0,77.67,77.67,1,77.67,77.67
1762,4079000,,425,E EIGHTH AVE,1,2,0,83.24,83.24,1,83.24,117.06
1718,4035000,,426,E EIGHTH AVE,1,1,0,90.58,90.58,1,90.58,90.58
1719,4036000,,428,E EIGHTH AVE,1,1,0,87.14,87.14,2,87.14,87.14
1761,4078000,,429,E EIGHTH AVE,1,1,0,132.29,132.29,1,100.34,132.29
1720,4037000,,430,E EIGHTH AVE,1,1,0,111.02,111.02,2,90.58,111.02
1760,4076000,,431,E EIGHTH AVE,1,2,0,115.94,115.94,3,114.18,230.12
1721,4038000,,432,E EIGHTH AVE,0,1,0,57.6,57.6,1,0,57.6
1759,4075000,,435,E EIGHTH AVE,1,1,0,78.5,78.5,2,76.18,78.5
1758,4074000,,439,E EIGHTH AVE,1,2,0,98.01,98.01,1,92.72,129.6
1757,4073000,,443,E EIGHTH AVE,1,2,0,90.86,90.86,2,72.46,107.58
1756,4072000,,445,E EIGHTH AVE,1,1,0,119.29,119.29,1,118.36,119.29
1755,4071000,,447,E EIGHTH AVE,1,2,0,91.88,90.39,1,27.41,182.28
1754,4070000,,451,E EIGHTH AVE,1,2,0,113.06,113.06,1,77.67,179.58
1753,4069000,,453,E EIGHTH AVE,1,1,0,78.22,78.22,2,76.92,78.22
8778,3713502,,459,E EIGHTH AVE,1,1,0,96.25,96.25,2,96.25,96.25
1454,3714000,,463,E EIGHTH AVE,1,2,0,53.51,53.51,1,53.51,80.27
1455,3715000,,465,E EIGHTH AVE,1,2,0,73.95,73.95,2,73.95,100.71
1437,3690000,,466,E EIGHTH AVE,1,3,0,1014.04,1014.04,39,0,3042.11
11850,3716001,,467,E EIGHTH AVE,1,2,1,77.71,77.71,2,62.33,145.79
11851,3716002,,469,E EIGHTH AVE,1,2,1,77.71,77.71,2,62.33,145.79
1433,3680000,,472,E EIGHTH AVE,0,1,0,270.72,270.72,1,0,270.72
1434,3680000,,472,E EIGHTH AVE,1,1,0,124.3,124.3,1,124.3,124.3
1435,3680000,,472,E EIGHTH AVE,0,1,0,153.29,153.29,0,0,153.29
1458,3718000,,473,E EIGHTH AVE,1,2,0,105.91,105.91,1,81.1,145.86
1459,3719000,,477,E EIGHTH AVE,1,2,0,85.28,85.28,2,85.28,113.16
1461,3720000,,481,E EIGHTH AVE,0,2,0,118.08,118.08,1,0,208.2
1462,3720001,,483,E EIGHTH AVE,0,2,0,118.08,118.08,1,0,208.2
11768,3721003,,485,E EIGHTH AVE,1,2,1,72.9,72.9,2,68.75,139.21
11769,3721004,,487,E EIGHTH AVE,1,2,1,73.44,73.44,2,67.82,140.26
1464,3722000,,491,E EIGHTH AVE,1,1,0,98.85,98.85,1,98.85,98.85
1471,3726006,,497,E EIGHTH AVE,0,2,0,113.99,104.14,2,0,218.14
1470,3726005,,499,E EIGHTH AVE,0,2,0,121.98,104.61,2,0,226.59
11699,8994001,,1018,E EIGHTH AVE,1,2,1,132.98,132.92,2,130.3,240.2
8770,1615000,,11,E ROYAL AVE,0,19,0,580.37,366.5,85,0,10108.69
595,1615502,,12,E ROYAL AVE,1,2,0,320.14,320.14,9,320.14,640.29
8771,1615000,,13,E ROYAL AVE,0,4,0,417.51,412.49,6,0,1290.98
594,1615501,,14,E ROYAL AVE,0,5,0,1967.31,1035.31,72,0,8569.66
8772,1615000,,15,E ROYAL AVE,0,22,0,566.15,522.86,94,0,11279.92
2539,4892000,,104,E SEVENTH AVE,1,2,0,106.47,106.47,2,106.28,200.3
2538,4891000,,108,E SEVENTH AVE,1,1,0,146.04,146.04,2,130.81,146.04
2537,4890000,,112,E SEVENTH AVE,1,1,0,135.64,135.64,1,135.64,135.64
2125,4458000,,115,E SEVENTH AVE,1,1,0,167.6,167.6,1,103.87,167.6
2536,4889000,,116,E SEVENTH AVE,1,1,0,137.78,137.78,1,84.17,137.78
2126,4459000,,119,E SEVENTH AVE,1,1,0,55.46,55.46,1,55.46,55.46
2535,4888000,,120,E SEVENTH AVE,1,1,0,165.83,165.83,2,123.1,165.83
2127,4460000,,121,E SEVENTH AVE,1,1,0,128.95,128.95,2,128.95,128.95
2534,4887000,,124,E SEVENTH AVE,1,1,0,153.85,153.85,1,130.81,153.85
2129,4462000,,125,E SEVENTH AVE,1,1,0,80.27,80.27,1,80.27,80.27
2130,4463000,,127,E SEVENTH AVE,1,1,0,80.27,80.27,1,80.27,80.27
2533,4886000,,128,E SEVENTH AVE,1,1,0,145.49,145.49,2,133.41,145.49
2131,4464000,,129,E SEVENTH AVE,1,1,0,80.27,80.27,1,80.27,80.27
2132,4465000,,131,E SEVENTH AVE,1,1,0,80.27,80.27,1,80.27,80.27
2532,4885000,,132,E SEVENTH AVE,1,1,0,133.97,133.97,2,133.97,133.97
2170,4494006,,135,E SEVENTH AVE,1,1,0,130.06,130.06,1,125.98,130.06
2531,4884000,,136,E SEVENTH AVE,1,1,0,133.97,133.97,2,133.97,133.97
2169,4494005,,137,E SEVENTH AVE,1,1,0,86.96,86.96,1,86.96,86.96
2530,4883000,,138,E SEVENTH AVE,0,2,0,149.02,128.58,2,0,277.59
2529,4882000,,140,E SEVENTH AVE,1,1,0,157.56,157.56,2,121.15,157.56
2168,4494004,,141,E SEVENTH AVE,1,1,0,105.91,105.91,1,105.91,105.91
2528,4881000,,142,E SEVENTH AVE,1,1,0,155.61,155.61,1,155.61,155.61
2167,4494003,,143,E SEVENTH AVE,1,1,0,97.73,97.73,1,97.73,97.73
2527,4880000,,144,E SEVENTH AVE,1,1,0,154.87,154.87,1,154.87,154.87
2166,4494002,,145,E SEVENTH AVE,1,1,0,96.62,96.62,1,96.62,96.62
2526,4879000,,146,E SEVENTH AVE,1,1,0,135.55,135.55,1,135.55,135.55
2165,4494001,,147,E SEVENTH AVE,1,1,0,65.03,65.03,2,52.03,65.03
2525,4878000,,148,E SEVENTH AVE,1,1,0,149.85,149.85,1,149.85,149.85
2164,4493002,,201,E SEVENTH AVE,1,1,0,149.11,149.11,2,149.11,149.11
1978,4297000,,202,E SEVENTH AVE,1,1,0,101.64,101.64,1,101.64,101.64
2163,4493001,,205,E SEVENTH AVE,1,1,0,120.4,120.4,1,120.4,120.4
1977,4296000,,206,E SEVENTH AVE,1,1,0,132.94,132.94,1,132.94,132.94
2162,4492000,,207,E SEVENTH AVE,1,1,0,116.69,116.69,1,116.69,116.69
2161,4491000,,211,E SEVENTH AVE,1,1,0,129.41,129.41,1,129.41,129.41
2159,4489501,,215,E SEVENTH AVE,1,2,0,112.13,99.22,1,43.29,192.12
5979,10300000,,1,E SIXTH AVE,0,2,1,922.53,922.53,0,0,1343.1
566,1603000,,54,E SIXTH AVE,1,1,0,163.32,163.32,1,150.69,163.32
665,1689000,,58,E SIXTH AVE,1,1,0,130.06,130.06,1,105.91,130.06
664,1688000,,62,E SIXTH AVE,0,2,0,125.6,125.6,1,0,206.34
5977,10300000,,65,E SIXTH AVE,0,1,0,3674.78,3674.78,0,0,3674.78
5978,10300000,,65,E SIXTH AVE,0,1,0,1902.47,1902.47,0,0,1902.47
660,1684000,,72,E SIXTH AVE,0,2,0,184.69,159.05,1,0,343.74
1995,4317000,,75,E SIXTH AVE,0,2,0,1854.53,1854.53,0,0,2187.59
659,1683000,,76,E SIXTH AVE,0,2,0,186.27,156.54,2,0,342.81
658,1682000,,80,E SIXTH AVE,0,2,0,144.28,95.04,2,0,239.32
657,1681000,,84,E SIXTH AVE,0,2,0,143.81,143.81,1,0,204.29
2547,4900000,,101,E SIXTH AVE,1,1,0,128.58,128.58,1,128.58,128.58
1947,4266000,,116,E SIXTH AVE,1,1,0,102.75,102.75,1,100.8,102.75
1974,4293000,,140,E SIXTH AVE,1,1,0,130.9,130.9,1,130.9,130.9
2566,4919000,,141,E SIXTH AVE,1,1,0,147.07,147.07,2,126.63,147.07
2567,4920000,,145,E SIXTH AVE,1,1,0,136.38,136.38,1,124.68,136.38
2568,4921000,,149,E SIXTH AVE,1,1,0,146.32,146.32,1,146.32,146.32
1975,4294000,,150,E SIXTH AVE,1,1,0,144.93,144.93,2,144.93,144.93
1954,4273000,,210,E SIXTH AVE,1,1,0,118.73,118.73,1,118.73,118.73
1979,4298000,,215,E SIXTH AVE,1,2,0,112.6,112.6,1,64.1,184.78
9076,4423000,,216,E SIXTH AVE,0,2,0,131.92,132.02,1,0,246.94
2095,4422000,,218,E SIXTH AVE,1,1,0,138.61,138.61,1,138.61,138.61
1976,4295000,,219,E SIXTH AVE,1,1,0,88.72,88.72,1,106.65,88.72
2094,4421000,,220,E SIXTH AVE,1,1,0,120.77,120.77,1,120.77,120.77
2093,4420000,,224,E SIXTH AVE,1,1,0,115.39,115.39,1,115.39,115.39
2160,4489502,,227,E SIXTH AVE,1,2,0,102.66,102.66,2,42.55,191.47
2097,4429000,,301,E SIXTH AVE,1,1,0,127.18,127.18,1,127.18,127.18
2091,4418000,,302,E SIXTH AVE,1,2,0,96.34,96.34,1,80.73,171.31
2090,4417000,,306,E SIXTH AVE,1,2,0,140.19,140.19,1,78.6,244.61
8878,4430000,,307,E SIXTH AVE,1,2,0,149.39,138.8,1,122.91,288.19
2089,4416000,,310,E SIXTH AVE,1,2,0,161.19,123.56,1,97.83,284.75
2099,4431000,,311,E SIXTH AVE,1,2,0,97.55,97.55,2,97.55,150.5
2100,4432000,,315,E SIXTH AVE,1,2,0,117.52,103.03,2,117.52,168.99
2088,4415000,,316,E SIXTH AVE,1,2,0,139.26,138.61,2,139.26,277.87
2101,4433000,,319,E SIXTH AVE,1,1,0,95.69,95.69,1,95.69,95.69
2084,4414600,,320,E SIXTH AVE,1,2,0,105.54,105.54,1,98.85,205.69
2185,4511000,,323,E SIXTH AVE,1,1,0,76.92,76.92,1,76.92,76.92
2085,4414601,,324,E SIXTH AVE,1,1,0,111.3,111.3,1,111.3,111.3
9327,4510003,,325,E SIXTH AVE,1,2,0,67.26,67.26,1,67.26,101.08
2184,4510001,,327,E SIXTH AVE,0,2,0,41.81,41.81,1,0,83.61
2186,4514000,,328,E SIXTH AVE,1,2,0,54.72,54.72,1,54.72,82.5
8799,4508000,,329,E SIXTH AVE,1,2,0,53.14,53.14,1,4.92,103.68
8798,4508100,,331,E SIXTH AVE,1,2,0,77.02,77.02,2,70.51,145.39
2187,4515000,,332,E SIXTH AVE,1,2,0,77.3,77.3,2,77.3,154.59
2181,4507000,,333,E SIXTH AVE,1,1,0,66.24,66.24,1,66.24,66.24
9093,4517000,,334,E SIXTH AVE,0,2,0,111.02,111.02,1,0,196.77
2189,4517001,,336,E SIXTH AVE,0,2,0,111.02,70.05,2,0,181.07
2190,4519000,,338,E SIXTH AVE,1,2,0,83.33,83.33,2,19.32,166.67
2191,4520000,,342,E SIXTH AVE,0,2,0,114.27,57.6,2,0,171.87
2192,4520001,,344,E SIXTH AVE,0,2,0,102.19,58.25,2,0,160.44
2193,4523001,,346,E SIXTH AVE,1,2,0,74.6,74.6,1,0,140.93
2194,4523002,,348,E SIXTH AVE,0,3,0,69.21,70.05,1,0,171.68
6446,11140000,,16,E TENTH AVE,1,1,0,131.64,131.64,1,131.64,131.64
6447,11141000,,20,E TENTH AVE,1,2,0,104.05,104.05,1,104.05,208.1
6448,11142000,,24,E TENTH AVE,1,2,0,110.74,110.74,1,105.63,177.44
6450,11144000,,28,E TENTH AVE,1,1,0,143.91,143.91,1,137.68,143.91
6449,11143000,,32,E TENTH AVE,1,1,0,126.72,126.72,1,126.72,126.72
6458,11152000,,36,E TENTH AVE,1,1,0,137.87,137.87,2,132.67,137.87
6459,11153000,,40,E TENTH AVE,1,1,0,136.38,136.38,1,141.58,136.38
6460,11154000,,48,E TENTH AVE,1,1,0,135.17,135.17,2,135.17,135.17
6461,11155000,,50,E TENTH AVE,1,1,0,133.78,133.78,2,133.78,133.78
6462,11156000,,52,E TENTH AVE,1,1,0,122.35,122.35,1,122.35,122.35
6463,11157000,,56,E TENTH AVE,1,1,0,127.93,127.93,1,127.93,127.93
6464,11158000,,60,E TENTH AVE,1,1,0,134.34,134.34,2,134.34,134.34
6465,11159000,,64,E TENTH AVE,1,1,0,133.87,133.87,1,133.87,133.87
6466,11160000,,68,E TENTH AVE,1,1,0,129.04,129.04,1,129.04,129.04
6467,11161000,,72,E TENTH AVE,1,1,0,173.82,173.82,1,123.56,173.82
6478,11174000,,80,E TENTH AVE,1,1,0,95.6,95.6,0,95.6,95.6
2580,4982000,,108,E TENTH AVE,0,2,0,197.05,151.15,2,0,348.2
2581,4983000,,112,E TENTH AVE,1,2,0,180.6,180.6,1,162.49,289.86
2582,4984000,,116,E TENTH AVE,0,1,0,93.74,93.74,1,0,93.74
2583,4985000,,120,E TENTH AVE,0,1,0,93.74,93.74,1,0,93.74
2584,4986000,,124,E TENTH AVE,0,1,0,93.74,93.74,1,0,93.74
2585,4987000,,128,E TENTH AVE,1,2,0,137.87,137.87,1,106,219.62
2586,4988000,,132,E TENTH AVE,0,1,0,143.72,143.72,1,0,143.72
2587,4989000,,136,E TENTH AVE,1,1,0,116.96,119.1,2,115.76,119.1
2588,4990000,,140,E TENTH AVE,0,1,0,124.86,124.86,1,0,124.86
2589,4991000,,144,E TENTH AVE,1,1,0,120.03,120.03,1,120.03,120.03
2590,4992000,,146,E TENTH AVE,1,1,0,96.99,96.99,1,96.99,96.99
2672,5089000,,200,E TENTH AVE,0,1,0,121.7,121.7,0,0,121.7
2298,4639000,,302,E TENTH AVE,1,1,0,92.72,92.72,2,92.72,92.72
2297,4638000,,306,E TENTH AVE,1,1,0,92.72,92.72,1,92.72,92.72
2296,4637000,,308,E TENTH AVE,1,1,0,92.07,92.07,1,92.07,92.07
2295,4636000,,312,E TENTH AVE,1,1,0,92.07,92.07,1,92.07,92.07
9324,4635000,,314,E TENTH AVE,0,2,0,177.07,130.25,2,0,307.32
2293,4634000,,316,E TENTH AVE,1,1,0,92.16,92.16,1,92.16,92.16
2292,4633000,,320,E TENTH AVE,1,2,0,113.9,112.97,1,113.99,159.89
1815,4134000,,474,E TENTH AVE,1,1,0,140.84,140.84,1,140.84,140.84
11720,12489019,,1219,ECKERT AVE,0,2,1,183.47,183.47,2,0,343.6
9136,12489022,,1222,ECKERT AVE,0,2,0,198.07,156.26,2,0,302.21
7263,12489018,,1223,ECKERT AVE,0,2,0,161.19,138.33,3,0,299.52
7264,12489023,,1228,ECKERT AVE,0,2,0,162.86,138.89,2,0,301.75
7262,12489017,,1229,ECKERT AVE,0,2,0,165.37,146.69,3,0,302.21
7287,12489048,,1232,ECKERT AVE,0,2,0,205.13,160.54,2,0,322.56
7286,12489047,,1233,ECKERT AVE,0,2,0,199.37,160.16,2,0,324.14
7288,12489049,,1238,ECKERT AVE,0,2,0,162.12,151.71,3,0,325.72
7285,12489046,,1239,ECKERT AVE,0,2,0,205.87,163.23,2,0,325.25
7289,12489050,,1250,ECKERT AVE,0,2,0,187.85,145.02,2,0,305
7284,12489045,,1251,ECKERT AVE,0,2,0,213.68,156.54,2,0,325.35
7283,12489044,,1253,ECKERT AVE,0,2,0,201.32,152.64,2,0,326
672,1698000,,48,EDDIE DR,0,2,0,124.21,124.21,1,0,230.96
666,1692000,,51,EDDIE DR,0,2,0,175.22,175.22,1,0,245.36
667,1693000,,55,EDDIE DR,0,2,0,149.3,149.3,1,0,243.5
669,1695000,,56,EDDIE DR,1,2,0,120.31,120.31,1,66.24,190.82
662,1686000,,61,EDDIE DR,0,2,0,112.97,112.97,1,0,219.16
5927,10201000,,801,EDINBURGH ST,1,2,0,93,93,2,93,127.74
8882,10234000,,802,EDINBURGH ST,2,2,0,131.27,131.27,2,129.51,229.84
5928,10202000,,807,EDINBURGH ST,1,2,0,88.16,88.16,1,88.16,123.84
5959,10233000,,808,EDINBURGH ST,1,2,0,113.34,113.34,2,113.34,165.74
5929,10203000,,811,EDINBURGH ST,1,2,0,86.31,86.31,1,80.64,128.67
5958,10232000,,812,EDINBURGH ST,1,1,0,131.09,131.09,1,131.09,131.09
5957,10231000,,814,EDINBURGH ST,0,2,0,123.19,123.19,2,0,239.32
5930,10204000,,815,EDINBURGH ST,1,2,0,107.02,107.02,1,92.9,137.31
5931,10205000,,817,EDINBURGH ST,1,2,0,89.93,89.93,1,89.93,130.06
8874,10229502,,818,EDINBURGH ST,1,1,0,85.28,85.28,2,82.68,85.28
